Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Dummy 1,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T059-B02,WT-165:S009,daniel,jason,7,BLK:03 PLN:13 POS:05,MFV 04186,250.30,3/19/2013 13:14,3/19/2013 16:23,3:08:56,,,,,,250.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,81,MFV 04186,BLK:03 PLN:13 POS:05,250.30
T059-B02,WT-163:S010,daniel,jason,8,BLK:03 PLN:13 POS:07,MFV 04198,73.70,3/19/2013 7:45,3/19/2013 8:29,0:44:07,,tanker swap,T059-B02,WT-165:S009,176.70,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,82,MFV 04198,BLK:03 PLN:13 POS:07,250.40
T059-B02,WT-163:S010,daniel,jason,9,BLK:03 PLN:13 POS:09,MFV 00343,60.90,3/19/2013 7:52,3/19/2013 8:29,0:37:06,,tanker swap,T059-B02,WT-165:S009,189.90,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,83,MFV 00343,BLK:03 PLN:13 POS:09,250.80
T059-B02,WT-163:S010,daniel,jason,10,BLK:03 PLN:13 POS:11,MFV 03747,85.70,3/19/2013 7:39,3/19/2013 8:30,0:51:12,,tanker swap,T059-B02,WT-165:S009,165.60,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,84,MFV 03747,BLK:03 PLN:13 POS:11,251.30
T059-B02,WT-165:S009,daniel,jason,3,BLK:03 PLN:15 POS:00,MFV 01245,251.90,3/19/2013 16:25,3/19/2013 19:43,3:17:59,,,,,,251.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,85,MFV 01245,BLK:03 PLN:15 POS:00,251.90
T059-B02,WT-165:S009,daniel,jason,4,BLK:03 PLN:15 POS:02,MFV 03752,248.90,3/19/2013 16:28,3/19/2013 19:49,3:21:10,,,,,,248.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,86,MFV 03752,BLK:03 PLN:15 POS:02,248.90
T059-B02,WT-165:S009,daniel,jason,7,BLK:03 PLN:15 POS:04,MFV 03079,251.00,3/19/2013 16:23,3/19/2013 19:36,3:12:59,,,,,,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,87,MFV 03079,BLK:03 PLN:15 POS:04,251.00
T059-B02,WT-165:S009,daniel,jason,8,BLK:03 PLN:15 POS:06,MFV 03800,250.20,3/19/2013 14:37,3/19/2013 18:09,3:31:44,,,,,,250.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,88,MFV 03800,BLK:03 PLN:15 POS:06,250.20
T059-B02,WT-165:S009,daniel,jason,9,BLK:03 PLN:15 POS:08,MFV 03803,248.60,3/19/2013 14:42,3/19/2013 18:03,3:21:16,,,,,,248.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,89,MFV 03803,BLK:03 PLN:15 POS:08,248.60
T059-B02,WT-165:S009,daniel,jason,10,BLK:03 PLN:15 POS:10,MFV 01606,250.50,3/19/2013 14:29,3/19/2013 17:56,3:26:25,,,,,,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,90,MFV 01606,BLK:03 PLN:15 POS:10,250.50
T059-B02,WT-165:S009,galvin,blackmer,3,BLK:03 PLN:15 POS:01,MFV 03802,249.60,3/19/2013 19:44,3/19/2013 21:54,2:09:48,,,,,,249.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,91,MFV 03802,BLK:03 PLN:15 POS:01,249.60
T059-B02,WT-165:S009,galvin,blackmer,4,BLK:03 PLN:15 POS:03,MFV 03813,250.50,3/19/2013 19:50,3/19/2013 23:19,3:29:03,,,,,,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,92,MFV 03813,BLK:03 PLN:15 POS:03,250.50
T059-B02,WT-165:S009,galvin,blackmer,7,BLK:03 PLN:15 POS:05,MFV 01246,251.30,3/19/2013 19:37,3/19/2013 21:46,2:08:41,,,,,,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,93,MFV 01246,BLK:03 PLN:15 POS:05,251.30
T059-B02,WT-165:S009,galvin,blackmer,8,BLK:03 PLN:15 POS:07,MFV 01660,252.60,3/19/2013 18:10,3/19/2013 20:37,2:26:53,,,,,,252.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,94,MFV 01660,BLK:03 PLN:15 POS:07,252.60
T059-B02,WT-165:S009,galvin,blackmer,9,BLK:03 PLN:15 POS:09,MFV 01629,252.50,3/19/2013 18:04,3/19/2013 20:36,2:31:34,,,,,,252.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,95,MFV 01629,BLK:03 PLN:15 POS:09,252.50
T059-B02,WT-165:S009,galvin,blackmer,10,BLK:03 PLN:15 POS:11,MFV 03816,250.80,3/19/2013 17:57,3/19/2013 20:39,2:41:32,,,,,,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,96,MFV 03816,BLK:03 PLN:15 POS:11,250.80
T059-B02,WT-165:S009,galvin,blackmer,3,BLK:03 PLN:17 POS:00,MFV 03799,249.70,3/19/2013 21:54,3/20/2013 0:15,2:21:19,,,,,,249.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,97,MFV 03799,BLK:03 PLN:17 POS:00,249.70
T059-B02,WT-165:S009,galvin,blackmer,4,BLK:03 PLN:17 POS:02,MFV 01247,127.90,3/19/2013 23:19,3/20/2013 1:54,2:35:15,,"Tanker swap, 1 hr delay cold oil",T059-B02,WT-169:S009,121.60,249.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,98,MFV 01247,BLK:03 PLN:17 POS:02,249.50
T059-B02,WT-165:S009,galvin,blackmer,7,BLK:03 PLN:17 POS:04,MFV 03798,251.30,3/19/2013 21:46,3/20/2013 0:18,2:32:16,,,,,,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,99,MFV 03798,BLK:03 PLN:17 POS:04,251.30
T059-B02,WT-165:S009,galvin,blackmer,8,BLK:03 PLN:17 POS:06,MFV 03835,250.00,3/19/2013 20:37,3/19/2013 22:52,2:14:41,,,,,,250.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,100,MFV 03835,BLK:03 PLN:17 POS:06,250.00
T059-B02,WT-165:S009,galvin,blackmer,9,BLK:03 PLN:17 POS:08,MFV 03810,252.20,3/19/2013 20:36,3/19/2013 22:50,2:13:27,,,,,,252.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,101,MFV 03810,BLK:03 PLN:17 POS:08,252.20
T059-B02,WT-165:S009,galvin,blackmer,10,BLK:03 PLN:17 POS:10,MFV 00678,251.70,3/19/2013 20:39,3/19/2013 22:53,2:13:48,,,,,,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,102,MFV 00678,BLK:03 PLN:17 POS:10,251.70
T059-B02,WT-165:S009,galvin,blackmer,3,BLK:03 PLN:17 POS:01,MFV 01084,32.50,3/20/2013 0:16,3/20/2013 1:55,1:39:09,,"Tanker swap, 1 hr delay cold oil",T059-B02,WT-169:S009,217.30,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,103,MFV 01084,BLK:03 PLN:17 POS:01,249.80
T059-B02,WT-165:S009,galvin,blackmer,7,BLK:03 PLN:17 POS:05,MFV 01100,36.40,3/20/2013 0:15,3/20/2013 1:56,1:40:56,,"Tanker swap, 1 hr delay cold oil",T059-B02,WT-169:S009,214.10,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,104,MFV 01100,BLK:03 PLN:17 POS:05,250.50
T059-B02,WT-165:S009,galvin,blackmer,8,BLK:03 PLN:17 POS:07,MFV 01087,187.70,3/19/2013 22:52,3/20/2013 1:56,3:03:34,,"Tanker swap, 1 hr delay cold oil",T059-B02,WT-169:S009,64.10,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,105,MFV 01087,BLK:03 PLN:17 POS:07,251.80
T059-B02,WT-165:S009,galvin,blackmer,9,BLK:03 PLN:17 POS:09,MFV 03812,193.10,3/19/2013 22:51,3/20/2013 1:56,3:05:10,,"Tanker swap, 1 hr delay cold oil",T059-B02,WT-169:S009,57.50,250.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,106,MFV 03812,BLK:03 PLN:17 POS:09,250.60
T059-B02,WT-165:S009,galvin,blackmer,10,BLK:03 PLN:17 POS:11,MFV 00670,188.30,3/19/2013 22:54,3/20/2013 1:57,3:03:11,,"Tanker swap, 1 hr delay cold oil",T059-B02,WT-169:S009,64.00,252.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,107,MFV 00670,BLK:03 PLN:17 POS:11,252.30
T059-B02,WT-169:S009,galvin,blackmer,8,BLK:03 PLN:19 POS:06,MFV 00654,251.20,3/20/2013 2:53,3/20/2013 8:48,5:55:42,,,,,,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,108,MFV 00654,BLK:03 PLN:19 POS:06,251.20
T059-B02,WT-169:S009,galvin,blackmer,9,BLK:03 PLN:19 POS:08,MFV 00639,250.20,3/20/2013 2:50,3/20/2013 8:42,5:51:19,,,,,,250.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,109,MFV 00639,BLK:03 PLN:19 POS:08,250.20
T059-B02,WT-169:S009,galvin,blackmer,10,BLK:03 PLN:19 POS:10,MFV 03266,250.70,3/20/2013 2:51,3/20/2013 8:44,5:52:58,,,,,,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,110,MFV 03266,BLK:03 PLN:19 POS:10,250.70
T059-B02,WT-169:S009,daniel,jason,3,BLK:03 PLN:19 POS:00,MFV 03256,250.60,3/20/2013 7:53,3/20/2013 10:15,2:21:57,,,,,,250.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,111,MFV 03256,BLK:03 PLN:19 POS:00,250.60
T059-B02,WT-169:S009,daniel,jason,4,BLK:03 PLN:17 POS:03,MFV 03819,249.90,3/20/2013 7:04,3/20/2013 9:35,2:30:58,,,,,,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,112,MFV 03819,BLK:03 PLN:17 POS:03,249.90
T059-B02,WT-169:S009,daniel,jason,7,BLK:03 PLN:19 POS:04,MFV 03267,250.30,3/20/2013 7:49,3/20/2013 10:09,2:19:30,,,,,,250.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,113,MFV 03267,BLK:03 PLN:19 POS:04,250.30
T059-B02,WT-169:S009,daniel,jason,8,BLK:03 PLN:19 POS:07,MFV 00647,251.50,3/20/2013 8:49,3/20/2013 11:06,2:16:50,,,,,,251.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,114,MFV 00647,BLK:03 PLN:19 POS:07,251.50
T059-B02,WT-169:S009,daniel,jason,9,BLK:03 PLN:19 POS:09,MFV 00636,252.80,3/20/2013 8:42,3/20/2013 11:02,2:20:27,,,,,,252.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,115,MFV 00636,BLK:03 PLN:19 POS:09,252.80
T059-B02,WT-169:S009,daniel,jason,10,BLK:03 PLN:19 POS:11,MFV 03263,252.40,3/20/2013 8:44,3/20/2013 11:03,2:19:13,,,,,,252.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,116,MFV 03263,BLK:03 PLN:19 POS:11,252.40
T059-B02,WT-169:S009,daniel,jason,3,BLK:03 PLN:19 POS:01,MFV 00642,251.80,3/20/2013 10:15,3/20/2013 12:34,2:19:28,,,,,,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,117,MFV 00642,BLK:03 PLN:19 POS:01,251.80
T059-B02,WT-169:S009,daniel,jason,4,BLK:03 PLN:19 POS:02,MFV 00613,253.00,3/20/2013 9:35,3/20/2013 12:03,2:27:59,,,,,,253.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,118,MFV 00613,BLK:03 PLN:19 POS:02,253.00
T059-B02,WT-169:S009,daniel,jason,7,BLK:03 PLN:19 POS:05,MFV 01618,249.90,3/20/2013 10:09,3/20/2013 12:25,2:16:40,,,,,,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,119,MFV 01618,BLK:03 PLN:19 POS:05,249.90
T059-B02,WT-169:S009,daniel,jason,8,BLK:03 PLN:21 POS:06,MFV 01614,251.80,3/20/2013 11:06,3/20/2013 13:26,2:20:18,,,,,,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,120,MFV 01614,BLK:03 PLN:21 POS:06,251.80
T059-B02,WT-169:S009,daniel,jason,9,BLK:03 PLN:21 POS:08,MFV 01594,250.10,3/20/2013 11:03,3/20/2013 13:21,2:17:47,,,,,,250.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,121,MFV 01594,BLK:03 PLN:21 POS:08,250.10
T059-B02,WT-169:S009,daniel,jason,10,BLK:03 PLN:21 POS:10,MFV 00681,251.50,3/20/2013 11:03,3/20/2013 13:24,2:20:29,,,,,,251.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,122,MFV 00681,BLK:03 PLN:21 POS:10,251.50
T059-B02,WT-169:S009,daniel,jason,3,BLK:03 PLN:21 POS:00,MFV 00676,252.80,3/20/2013 12:34,3/20/2013 14:56,2:21:38,,,,,,252.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,123,MFV 00676,BLK:03 PLN:21 POS:00,252.80
T059-B02,WT-169:S009,daniel,jason,4,BLK:03 PLN:19 POS:03,MFV 03778,250.80,3/20/2013 12:03,3/20/2013 14:28,2:25:00,,,,,,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,124,MFV 03778,BLK:03 PLN:19 POS:03,250.80
T059-B02,WT-169:S009,daniel,jason,7,BLK:03 PLN:21 POS:04,MFV 03701,254.70,3/20/2013 12:26,3/20/2013 14:44,2:18:34,,,,,,254.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,125,MFV 03701,BLK:03 PLN:21 POS:04,254.70
T059-B02,WT-169:S009,daniel,jason,8,BLK:03 PLN:21 POS:07,MFV 00638,251.10,3/20/2013 13:26,3/20/2013 15:44,2:17:41,,,,,,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,126,MFV 00638,BLK:03 PLN:21 POS:07,251.10
T059-B02,WT-169:S009,daniel,jason,9,BLK:03 PLN:21 POS:09,MFV 01595,252.10,3/20/2013 13:21,3/20/2013 15:38,2:17,,,,,,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,127,MFV 01595,BLK:03 PLN:21 POS:09,252.10
T059-B02,WT-169:S009,daniel,jason,10,BLK:03 PLN:21 POS:11,MFV 00712,251.90,3/20/2013 13:24,3/20/2013 15:46,2:22:24,,,,,,251.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,128,MFV 00712,BLK:03 PLN:21 POS:11,251.90
T059-B02,WT-169:S009,daniel,jason,3,BLK:03 PLN:21 POS:01,MFV 00669,118.20,3/20/2013 14:56,3/20/2013 16:25,1:29:37,,tanker swap,T059-B02,WT-166:S012,133.60,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,129,MFV 00669,BLK:03 PLN:21 POS:01,251.80
T059-B02,WT-169:S009,daniel,jason,4,BLK:03 PLN:21 POS:02,MFV 03690,162.00,3/20/2013 14:28,3/20/2013 16:26,1:57:15,,tanker swap,T059-B02,WT-166:S012,87.90,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,130,MFV 03690,BLK:03 PLN:21 POS:02,249.90
T059-B02,WT-169:S009,daniel,jason,7,BLK:03 PLN:21 POS:05,MFV 03695,141.50,3/20/2013 14:44,3/20/2013 16:26,1:41:22,,tanker swap,T059-B02,WT-166:S012,109.50,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,131,MFV 03695,BLK:03 PLN:21 POS:05,251.00
T059-B02,WT-169:S009,daniel,jason,8,BLK:03 PLN:23 POS:06,MFV 00604,31.70,3/20/2013 15:44,3/20/2013 16:26,0:41:38,,tanker swap,T059-B02,WT-166:S012,221.10,252.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,132,MFV 00604,BLK:03 PLN:23 POS:06,252.80
T059-B02,WT-169:S009,daniel,jason,9,BLK:03 PLN:23 POS:08,MFV 00601,44.90,3/20/2013 15:38,3/20/2013 16:26,0:48:12,,tanker swap,T059-B02,WT-166:S012,207.60,252.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,133,MFV 00601,BLK:03 PLN:23 POS:08,252.50
T059-B02,WT-169:S009,daniel,jason,10,BLK:03 PLN:23 POS:10,MFV 00585,28.80,3/20/2013 15:46,3/20/2013 16:26,0:39:36,,tanker swap,T059-B02,WT-166:S012,224.00,252.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,134,MFV 00585,BLK:03 PLN:23 POS:10,252.80
T059-B02,WT-166:S012,galvin,blackmer,3,BLK:03 PLN:23 POS:00,MFV 04441,249.60,3/20/2013 17:44,3/20/2013 20:04,2:20:14,,,,,,249.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,135,MFV 04441,BLK:03 PLN:23 POS:00,249.60
T059-B02,WT-166:S012,galvin,blackmer,4,BLK:03 PLN:21 POS:03,MFV 00688,252.10,3/20/2013 17:20,3/20/2013 19:51,2:30:20,,,,,,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,136,MFV 00688,BLK:03 PLN:21 POS:03,252.10
T059-B02,WT-166:S012,galvin,blackmer,7,BLK:03 PLN:23 POS:04,MFV 00632,255.00,3/20/2013 17:29,3/20/2013 19:53,2:23:56,,,,,,255.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,137,MFV 00632,BLK:03 PLN:23 POS:04,255.00
T059-B02,WT-166:S012,galvin,blackmer,8,BLK:03 PLN:23 POS:07,MFV 03694,251.20,3/20/2013 18:27,3/20/2013 20:44,2:17:00,,,,,,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,138,MFV 03694,BLK:03 PLN:23 POS:07,251.20
T059-B02,WT-166:S012,galvin,blackmer,9,BLK:03 PLN:23 POS:09,MFV 00594,252.40,3/20/2013 18:20,3/20/2013 20:39,2:18:39,,,,,,252.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,139,MFV 00594,BLK:03 PLN:23 POS:09,252.40
T059-B02,WT-166:S012,galvin,blackmer,10,BLK:03 PLN:23 POS:11,MFV 04432,250.00,3/20/2013 18:31,3/20/2013 20:49,2:18:17,,,,,,250.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,140,MFV 04432,BLK:03 PLN:23 POS:11,250.00
T059-B02,WT-166:S012,galvin,blackmer,3,BLK:03 PLN:23 POS:01,MFV 04457,249.00,3/20/2013 20:05,3/20/2013 22:26,2:20:44,,,,,,249.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,141,MFV 04457,BLK:03 PLN:23 POS:01,249.00
T059-B02,WT-166:S012,galvin,blackmer,4,BLK:03 PLN:23 POS:02,MFV 04434,249.60,3/20/2013 19:52,3/20/2013 22:16,2:24:11,,,,,,249.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,142,MFV 04434,BLK:03 PLN:23 POS:02,249.60
T059-B02,WT-166:S012,galvin,blackmer,7,BLK:03 PLN:23 POS:05,MFV 00671,249.30,3/20/2013 19:53,3/20/2013 22:11,2:18:29,,,,,,249.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,143,MFV 00671,BLK:03 PLN:23 POS:05,249.30
T059-B02,WT-166:S012,galvin,blackmer,8,BLK:03 PLN:25 POS:06,MFV 04459,250.90,3/20/2013 20:44,3/20/2013 22:59,2:14:23,,,,,,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,144,MFV 04459,BLK:03 PLN:25 POS:06,250.90
