Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Dummy 1,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T64-B02,WT-116:S006,jason,perko,4,BLK:02 PLN:09 POS:05,MFV 03300,201.30,3/4/2013 8:20,3/4/2013 10:24,2:03:58,y,had 52.8 from day-20130301 accidently put in module,,,0.00,201.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 03300,BLK:02 PLN:09 POS:05,201.30
T64-B02,WT-116:S006,jason,perko,9,BLK:02 PLN:11 POS:06,MFV 00473,251.00,3/4/2013 8:42,3/4/2013 11:11,2:29:29,y,,,,0.00,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 00473,BLK:02 PLN:11 POS:06,251.00
T64-B02,WT-116:S006,jason,perko,10,BLK:02 PLN:09 POS:09,MFV 00487,250.80,3/4/2013 7:42,3/4/2013 9:56,2:13:39,y,,,,0.00,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 00487,BLK:02 PLN:09 POS:09,250.80
T64-B02,WT-116:S006,jason,perko,11,BLK:02 PLN:09 POS:11,MFV 00190,254.20,3/4/2013 7:53,3/4/2013 10:35,2:42:11,y,,,,0.00,254.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 00190,BLK:02 PLN:09 POS:11,254.20
T64-B02,WT-116:S006,jason,perko,2,BLK:02 PLN:11 POS:00,MFV 03789,189.60,3/4/2013 10:59,3/4/2013 12:50,1:50:35,y,TANKER SWAP,T64-B02,WT-164:S007,59.80,249.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 03789,BLK:02 PLN:11 POS:00,249.40
T64-B02,WT-116:S006,jason,perko,7,BLK:02 PLN:11 POS:03,MFV 03582,180.60,3/4/2013 11:05,3/4/2013 12:50,1:44:58,y,TANKER SWAP,T64-B02,WT-164:S007,68.80,249.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 03582,BLK:02 PLN:11 POS:03,249.40
T64-B02,WT-116:S006,jason,perko,4,BLK:02 PLN:11 POS:04,MFV 00514,252.00,3/4/2013 10:24,3/4/2013 12:52,2:27:19,Y,,,,0.00,252.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 00514,BLK:02 PLN:11 POS:04,252.00
T64-B02,WT-116:S006,jason,perko,9,BLK:02 PLN:11 POS:07,MFV 00783,171.70,3/4/2013 11:12,3/4/2013 12:50,1:38:50,y,TANKER SWAP,T64-B02,WT-164:S007,80.10,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 00783,BLK:02 PLN:11 POS:07,251.80
T64-B02,WT-116:S006,jason,perko,10,BLK:02 PLN:11 POS:08,MFV 00482,250.90,3/4/2013 9:56,3/4/2013 12:29,2:32:45,Y,,,,0.00,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 00482,BLK:02 PLN:11 POS:08,250.90
T64-B02,WT-116:S006,jason,perko,11,BLK:02 PLN:11 POS:10,MFV 00805,253.20,3/4/2013 10:35,3/4/2013 12:49,2:13:33,Y,,,,0.00,253.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 00805,BLK:02 PLN:11 POS:10,253.20
T64-B02,WT-164:S007,jason,perko,4,BLK:02 PLN:11 POS:05 ,MFV 00496 ,251.20,3/4/2013 13:48,3/4/2013 16:31,2:43:12,y,,,,0.00,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 00496 ,BLK:02 PLN:11 POS:05 ,251.20
T64-B02,WT-116:S006,jason,perko,10,BLK:02 PLN:11 POS:09,MFV 00795,29.80,3/4/2013 12:29,3/4/2013 12:51,0:22:24,y,TANKER SWAP,T64-B02,WT-164:S007,222.60,252.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 00795,BLK:02 PLN:11 POS:09,252.40
T64-B02,WT-164:S007,jason,perko,11,BLK:02 PLN:11 POS:11,MFV 00731,254.60,3/4/2013 13:48,3/4/2013 16:21,2:32:58,y,,,,0.00,254.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 00731,BLK:02 PLN:11 POS:11,254.60
T64-B02,WT-164:S007,jason,perko,2,BLK:02 PLN:11 POS:01,MFV 00786,250.30,3/4/2013 14:39,3/4/2013 17:30,2:50:43,y,,,,0.00,250.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 00786,BLK:02 PLN:11 POS:01,250.30
T64-B02,WT-164:S007,jason,perko,7,BLK:02 PLN:13 POS:02,MFV 04246,248.10,3/4/2013 14:46,3/4/2013 17:38,2:51:18,y,,,,0.00,248.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,73,MFV 04246,BLK:02 PLN:13 POS:02,248.10
T64-B02,WT-164:S007,jason,perko,4,BLK:02 PLN:13 POS:04,MFV 04259,249.80,3/4/2013 16:31,3/4/2013 19:12,2:40:46,y,,,,0.00,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,74,MFV 04259,BLK:02 PLN:13 POS:04,249.80
T64-B02,WT-164:S007,jason,perko,9,BLK:02 PLN:13 POS:06,MFV 03314,249.70,3/4/2013 14:54,3/4/2013 17:37,2:42:53,y,,,,0.00,249.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,75,MFV 03314,BLK:02 PLN:13 POS:06,249.70
T64-B02,WT-164:S007,jason,perko,10,BLK:02 PLN:13 POS:08,MFV 04199,246.90,3/4/2013 16:08,3/4/2013 19:03,2:55:32,y,,,,0.00,246.90,T64-B13,WT163:S066,Larry,Brent,9,BLK:02 PLN:13 POS:08,MFV 04199,4,5/29/2014 11:25,5/29/2014 11:47,0:22:05,,"10""",,,0.00,4.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,76,MFV 04199,BLK:02 PLN:13 POS:08,250.90
T64-B02,WT-164:S007,jason,perko,11,BLK:02 PLN:13 POS:10 ,MFV 04219,249.00,3/4/2013 16:21,3/4/2013 19:06,2:45:02,y,,,,0.00,249.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,77,MFV 04219,BLK:02 PLN:13 POS:10 ,249.00
T64-B02,WT-164:S007,james,wood,2,BLK:02 PLN:13 POS:00,MFV 04204,249.80,3/4/2013 17:30,3/4/2013 19:50,2:20:03,Y,,,,0.00,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,78,MFV 04204,BLK:02 PLN:13 POS:00,249.80
T64-B02,WT-164:S007,james,wood,7,BLK:02 PLN:13 POS:03,MFV 04240,246.90,3/4/2013 17:38,3/4/2013 19:53,2:15:09,Y,,,,0.00,246.90,T64-B13,WT163:S066,Larry,Brent,4,BLK:02 PLN:13 POS:03,MFV 04240,3.7,5/29/2014 11:26,5/29/2014 11:43,0:16:36,,"9 1/2""",,,0.00,3.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,79,MFV 04240,BLK:02 PLN:13 POS:03,250.60
T64-B02,WT-164:S007,james,wood,4,BLK:02 PLN:13 POS:05,MFV 00788,248.10,3/4/2013 19:12,3/4/2013 21:37,2:25:00,Y,,,,0.00,248.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,80,MFV 00788,BLK:02 PLN:13 POS:05,248.10
T64-B02,WT-164:S007,james,wood,9,BLK:02 PLN:13 POS:07,MFV 00187,251.30,3/4/2013 17:37,3/4/2013 19:52,2:15:06,Y,,,,0.00,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,81,MFV 00187,BLK:02 PLN:13 POS:07,251.30
T64-B02,WT-164:S007,james,wood,10,BLK:02 PLN:13 POS:09,MFV 04221,248.90,3/4/2013 19:03,3/4/2013 21:18,2:14:53,Y,,,,0.00,248.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,82,MFV 04221,BLK:02 PLN:13 POS:09,248.90
T64-B02,WT-164:S007,james,wood,11,BLK:02 PLN:13 POS:11,MFV 04236,253.10,3/4/2013 19:02,3/4/2013 21:17,2:15:30,Y,,,,0.00,253.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,83,MFV 04236,BLK:02 PLN:13 POS:11,253.10
T64-B02,WT-164:S007,james,wood,2,BLK:02 PLN:13 POS:01,MFV 04260,248.00,3/4/2013 19:50,3/4/2013 22:10,2:19:54,Y,,,,0.00,248.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,84,MFV 04260,BLK:02 PLN:13 POS:01,248.00
T64-B02,WT-164:S007,james,wood,7,BLK:02 PLN:15 POS:02,MFV 00860,250.40,3/4/2013 19:53,3/4/2013 22:10,2:17:09,Y,,,,0.00,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,85,MFV 00860,BLK:02 PLN:15 POS:02,250.40
T64-B02,WT-164:S007,james,wood,4,BLK:02 PLN:15 POS:04,MFV 04228,251.60,3/4/2013 21:37,3/5/2013 0:03,2:26:21,Y,,,,0.00,251.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,86,MFV 04228,BLK:02 PLN:15 POS:04,251.60
T64-B02,WT-164:S007,james,wood,9,BLK:02 PLN:15 POS:06,MFV 00474,250.40,3/4/2013 19:52,3/4/2013 22:07,2:14:42,Y,,,,0.00,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,87,MFV 00474,BLK:02 PLN:15 POS:06,250.40
T64-B02,WT-164:S007,james,wood,10,BLK:02 PLN:15 POS:08,MFV 00796,249.00,3/4/2013 21:18,3/4/2013 23:33,2:14:47,Y,,,,0.00,249.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,88,MFV 00796,BLK:02 PLN:15 POS:08,249.00
T64-B02,WT-164:S007,james,wood,11,BLK:02 PLN:15 POS:10,MFV 00480,251.10,3/4/2013 21:18,3/4/2013 23:31,2:12:53,Y,,,,0.00,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,89,MFV 00480,BLK:02 PLN:15 POS:10,251.10
T64-B02,WT-164:S007,james,wood,2,BLK:02 PLN:15 POS:00,MFV 03707,249.50,3/4/2013 22:10,3/5/2013 0:32,2:21:58,Y,,,,0.00,249.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,90,MFV 03707,BLK:02 PLN:15 POS:00,249.50
T64-B02,WT-164:S007,james,wood,7,BLK:02 PLN:15 POS:03,MFV 00780,249.70,3/4/2013 22:10,3/5/2013 0:29,2:18:36,Y,,,,0.00,249.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,91,MFV 00780,BLK:02 PLN:15 POS:03,249.70
T64-B02,WT-164:S007,james,wood,4,BLK:02 PLN:15 POS:05,MFV 04238,69.30,3/5/2013 0:03,3/5/2013 0:47,0:44:01,,Tanker swap,T64-B02,WT-163:S008,180.70,250.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,92,MFV 04238,BLK:02 PLN:15 POS:05,250.00
T64-B02,WT-164:S007,james,wood,9,BLK:02 PLN:15 POS:07,MFV 04241,249.90,3/4/2013 22:07,3/5/2013 0:21,2:13:55,Y,,,,0.00,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,93,MFV 04241,BLK:02 PLN:15 POS:07,249.90
T64-B02,WT-164:S007,james,wood,10,BLK:02 PLN:15 POS:09,MFV 00498,130.00,3/4/2013 23:33,3/5/2013 0:48,1:15:12,y,Tanker swap,T64-B02,WT-163:S008,118.30,248.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,94,MFV 00498,BLK:02 PLN:15 POS:09,248.30
T64-B02,WT-164:S007,james,wood,11,BLK:02 PLN:15 POS:11,MFV 04217,138.00,3/4/2013 23:31,3/5/2013 0:49,1:18:01,y,Tanker swap,T64-B02,WT-163:S008,112.70,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,95,MFV 04217,BLK:02 PLN:15 POS:11,250.70
T64-B02,WT-164:S007,james,wood,2,BLK:02 PLN:15 POS:01,MFV 00534,19.20,3/5/2013 0:33,3/5/2013 0:46,0:13:54,y,Tanker swap,T64-B02,WT-163:S008,232.50,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,96,MFV 00534,BLK:02 PLN:15 POS:01,251.70
T64-B02,WT-164:S007,james,wood,7,BLK:02 PLN:17 POS:02,MFV 04293,11.60,3/5/2013 0:29,3/5/2013 0:47,0:17:48,y,Tanker swap,T64-B02,WT-163:S008,237.40,249.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,97,MFV 04293,BLK:02 PLN:17 POS:02,249.00
T64-B02,WT-164:S007,james,wood,9,BLK:02 PLN:17 POS:06,MFV 00548,42.80,3/5/2013 0:21,3/5/2013 0:48,0:27:04,y,Tanker swap,T64-B02,WT-163:S008,210.60,253.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,98,MFV 00548,BLK:02 PLN:17 POS:06,253.40
T64-B02,WT-163:S008,james,wood,10,BLK:02 PLN:17 POS:08,MFV 00723,251.60,3/5/2013 3:03,3/5/2013 10:13,7:10:13,y,,,,0.00,251.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,99,MFV 00723,BLK:02 PLN:17 POS:08,251.60
T64-B02,WT-163:S008,james,wood,11,BLK:02 PLN:17 POS:10,MFV 00727,249.20,3/5/2013 2:59,3/5/2013 10:06,7:06:58,y,,,,0.00,249.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,100,MFV 00727,BLK:02 PLN:17 POS:10,249.20
T64-B02,WT-163:S008,daniel,jason,2,BLK:02 PLN:17 POS:00,MFV 00532,251.00,3/5/2013 9:02,3/5/2013 11:25,2:22:20,y,,,,0.00,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,101,MFV 00532,BLK:02 PLN:17 POS:00,251.00
T64-B02,WT-163:S008,daniel,jason,7,BLK:02 PLN:17 POS:03,MFV 03788,250.30,3/5/2013 9:00,3/5/2013 11:19,2:18:38,y,,,,0.00,250.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,102,MFV 03788,BLK:02 PLN:17 POS:03,250.30
T64-B02,WT-163:S008,daniel,jason,4,BLK:02 PLN:17 POS:04,MFV 00536,253.00,3/5/2013 8:36,3/5/2013 11:06,2:30:06,y,,,,0.00,253.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,103,MFV 00536,BLK:02 PLN:17 POS:04,253.00
T64-B02,WT-163:S008,daniel,jason,9,BLK:02 PLN:17 POS:07,MFV 00658,251.60,3/5/2013 8:42,3/5/2013 11:01,2:18:55,y,,,,0.00,251.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,104,MFV 00658,BLK:02 PLN:17 POS:07,251.60
T64-B02,WT-163:S008,daniel,jason,10,BLK:02 PLN:17 POS:09,MFV 00537,250.50,3/5/2013 10:16,3/5/2013 12:32,2:16:43,y,,,,0.00,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,105,MFV 00537,BLK:02 PLN:17 POS:09,250.50
T64-B02,WT-163:S008,daniel,jason,11,BLK:02 PLN:17 POS:11,MFV 00529,251.20,3/5/2013 10:06,3/5/2013 12:24,2:17:52,y,,,,0.00,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,106,MFV 00529,BLK:02 PLN:17 POS:11,251.20
T64-B02,WT-163:S008,daniel,jason,2,BLK:02 PLN:17 POS:01,MFV 04276,249.50,3/5/2013 11:25,3/5/2013 13:48,2:23:06,y,,,,0.00,249.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,107,MFV 04276,BLK:02 PLN:17 POS:01,249.50
T64-B02,WT-163:S008,daniel,jason,7,BLK:02 PLN:19 POS:02,MFV 00857,251.20,3/5/2013 11:19,3/5/2013 13:39,2:20:25,y,,,,0.00,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,108,MFV 00857,BLK:02 PLN:19 POS:02,251.20
T64-B02,WT-163:S008,daniel,jason,4,BLK:02 PLN:17 POS:05,MFV 00554,253.50,3/5/2013 11:06,3/5/2013 13:36,2:30:08,y,,,,0.00,253.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,109,MFV 00554,BLK:02 PLN:17 POS:05,253.50
T64-B02,WT-163:S008,daniel,jason,9,BLK:02 PLN:19 POS:06,MFV 04319,248.90,3/5/2013 11:00,3/5/2013 13:17,2:16:19,y,,,,0.00,248.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,110,MFV 04319,BLK:02 PLN:19 POS:06,248.90
T64-B02,WT-163:S008,daniel,jason,10,BLK:02 PLN:19 POS:08,MFV 00861,249.50,3/5/2013 12:32,3/5/2013 14:51,2:19:07,y,,,,0.00,249.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,111,MFV 00861,BLK:02 PLN:19 POS:08,249.50
T64-B02,WT-163:S008,daniel,jason,11,BLK:02 PLN:19 POS:10,MFV 00844,251.90,3/5/2013 12:24,3/5/2013 14:51,2:26:36,y,,,,0.00,251.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,112,MFV 00844,BLK:02 PLN:19 POS:10,251.90
T64-B02,WT-163:S008,daniel,jason,2,BLK:02 PLN:19 POS:00,MFV 00828,250.50,3/5/2013 13:48,3/5/2013 16:09,2:21:33,y,,,,0.00,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,113,MFV 00828,BLK:02 PLN:19 POS:00,250.50
T64-B02,WT-163:S008,daniel,jason,7,BLK:02 PLN:19 POS:03,MFV 04287,250.10,3/5/2013 13:39,3/5/2013 15:59,2:20:19,y,,,,0.00,250.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,114,MFV 04287,BLK:02 PLN:19 POS:03,250.10
T64-B02,WT-163:S008,daniel,jason,4,BLK:02 PLN:19 POS:04,MFV 04280,250.40,3/5/2013 13:36,3/5/2013 16:04,2:27:03,y,,,,0.00,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,115,MFV 04280,BLK:02 PLN:19 POS:04,250.40
T64-B02,WT-163:S008,daniel,jason,9,BLK:02 PLN:19 POS:07,MFV 04269,249.90,3/5/2013 13:17,3/5/2013 15:32,2:15:10,y,,,,0.00,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,116,MFV 04269,BLK:02 PLN:19 POS:07,249.90
T64-B02,WT-163:S008,daniel,jason,10,BLK:02 PLN:19 POS:09,MFV 00873,246.90,3/5/2013 14:53,3/5/2013 18:07,3:13:41,y,tanker swap,T64-B02,WT-169:S007,3.90,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,117,MFV 00873,BLK:02 PLN:19 POS:09,250.80
T64-B02,WT-163:S008,daniel,jason,11,BLK:02 PLN:19 POS:11,MFV 00874,248.30,3/5/2013 14:40,3/5/2013 17:58,3:17:09,y,,,,0.00,248.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,118,MFV 00874,BLK:02 PLN:19 POS:11,248.30
T64-B02,WT-163:S008,daniel,jason,2,BLK:02 PLN:19 POS:01,MFV 04298,99.60,3/5/2013 16:09,3/5/2013 18:06,1:56:45,y,tanker swap,T64-B02,WT-169:S007,149.30,248.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,119,MFV 04298,BLK:02 PLN:19 POS:01,248.90
T64-B02,WT-163:S008,daniel,jason,7,BLK:02 PLN:21 POS:02,MFV 00730,124.00,3/5/2013 16:00,3/5/2013 18:07,2:07:32,y,tanker swap,T64-B02,WT-169:S007,125.30,249.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,120,MFV 00730,BLK:02 PLN:21 POS:02,249.30
T64-B02,WT-163:S008,daniel,jason,4,BLK:02 PLN:19 POS:05,MFV 00206,110.00,3/5/2013 16:04,3/5/2013 18:07,2:03:50,y,tanker swap,T64-B02,WT-169:S007,139.80,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,121,MFV 00206,BLK:02 PLN:19 POS:05,249.80
