Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T064-B03,WT-165-S015,wood,galvin,11,BLK:05 PLN:09 POS:11,MFV 04556,250.1,4/19/13 12:06,4/19/2013 14:24,2:17:36,,,,,250.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 04556,BLK:05 PLN:09 POS:11,250.10
T064-B03,WT-165-S015,wood,galvin,6,BLK:05 PLN:11 POS:00,MFV 04521,217.2,4/19/13 16:11,4/22/2013 11:58,67:46:41,,T64-B03,WT-116:S015,32.7,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 04521,BLK:05 PLN:11 POS:00,249.90
T064-B03,WT-165-S015,blackmer,galvin,6,BLK:05 PLN:11 POS:01,MFV 02711,,4/22/13 12:00,4/22/2013 14:26,2:25:52,,T64-B03,WT-116:S015,249.1,249.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 02711,BLK:05 PLN:11 POS:01,249.10
T064-B03,WT-165-S015,wood,galvin,7,BLK:05 PLN:11 POS:02,MFV 02707,251.5,4/19/13 14:49,4/22/2013 8:23,65:33:54,,,,,251.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 02707,BLK:05 PLN:11 POS:02,251.50
T064-B03,WT-165-S015,blackmer,galvin,7,BLK:05 PLN:11 POS:03,MFV 02706,112.1,4/22/13 8:24,4/22/2013 12:49,4:25:10,,T64-B03,WT-116:S015,137.2,249.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 02706,BLK:05 PLN:11 POS:03,249.30
T064-B03,WT-165-S015,wood,galvin,8,BLK:05 PLN:11 POS:04,MFV 04560,249.3,4/19/13 14:00,4/19/2013 16:19,2:19:01,,,,,249.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 04560,BLK:05 PLN:11 POS:04,249.30
T064-B03,WT-165-S015,wood,galvin,8,BLK:05 PLN:11 POS:05,MFV 04557,213.2,4/19/13 16:19,4/22/2013 11:57,67:38:19,,T64-B03,WT-116:S015,36.4,249.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 04557,BLK:05 PLN:11 POS:05,249.60
T064-B03,WT-165-S015,wood,galvin,9,BLK:05 PLN:11 POS:06,MFV 04559,250.8,4/19/13 14:19,4/22/2013 7:50,65:30:17,,,,,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 04559,BLK:05 PLN:11 POS:06,250.80
T064-B03,WT-165-S015,blackmer,galvin,9,BLK:05 PLN:11 POS:07,MFV 04555,164.9,4/22/13 8:01,4/22/2013 12:26,4:25:00,,T64-B03,WT-116:S015,86.2,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 04555,BLK:05 PLN:11 POS:07,251.10
T064-B03,WT-165-S015,wood,galvin,10,BLK:05 PLN:11 POS:08,MFV 04551,249.8,4/19/13 14:42,4/22/2013 8:13,65:30:51,,,,,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 04551,BLK:05 PLN:11 POS:08,249.80
T064-B03,WT-165-S015,blackmer,galvin,10,BLK:05 PLN:11 POS:09,MFV 02753,128.2,4/22/13 8:13,4/22/2013 12:42,4:29:08,,T64-B03,WT-116:S015,123.3,251.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 02753,BLK:05 PLN:11 POS:09,251.50
T064-B03,WT-165-S015,wood,galvin,11,BLK:05 PLN:11 POS:10,MFV 01791,252.6,4/19/13 14:24,4/22/2013 7:50,65:26:20,,,,,252.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 01791,BLK:05 PLN:11 POS:10,252.60
T064-B03,WT-165-S015,blackmer,galvin,11,BLK:05 PLN:11 POS:11,MFV 02724,178,4/22/13 7:52,4/22/2013 12:24,4:31:52,,T64-B03,WT-116:S015,75.5,253.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 02724,BLK:05 PLN:11 POS:11,253.50
T064-B03,WT-116:S015,blackmer,galvin,6,BLK:05 PLN:13 POS:00,MFV 01757,251.2,4/22/13 14:26,4/22/2013 16:39,2:13:50,,,,,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,73,MFV 01757,BLK:05 PLN:13 POS:00,251.20
T064-B03,WT-116:S015,blackmer,galvin,6,BLK:05 PLN:13 POS:01,MFV 02716,250.5,4/22/13 16:40,4/22/2013 19:03,2:23:54,,,,,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,74,MFV 02716,BLK:05 PLN:13 POS:01,250.50
T064-B03,WT-116:S015,blackmer,galvin,7,BLK:05 PLN:13 POS:02,MFV 01741,252.3,4/22/13 12:49,4/22/2013 15:21,2:32:18,,,,,252.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,75,MFV 01741,BLK:05 PLN:13 POS:02,252.30
T064-B03,WT-116:S015,blackmer,galvin,7,BLK:05 PLN:13 POS:03,MFV 02714,251.1,4/22/13 15:22,4/22/2013 17:42,2:20:03,,,,,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,76,MFV 02714,BLK:05 PLN:13 POS:03,251.10
T064-B03,WT-165-S015,blackmer,galvin,8,BLK:05 PLN:13 POS:04,MFV 02715,,4/22/13 11:59,4/22/2013 14:17,2:18:02,,T64-B03,WT-116:S015,247.2,247.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,77,MFV 02715,BLK:05 PLN:13 POS:04,247.20
T064-B03,WT-116:S015,blackmer,galvin,8,BLK:05 PLN:13 POS:05,MFV 02717,250.7,4/22/13 14:17,4/22/2013 17:46,3:28:25,,,,,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,78,MFV 02717,BLK:05 PLN:13 POS:05,250.70
T064-B03,WT-116:S015,blackmer,galvin,9,BLK:05 PLN:13 POS:06,MFV 01737,251.1,4/22/13 12:26,4/22/2013 14:45,2:18:49,,,,,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,79,MFV 01737,BLK:05 PLN:13 POS:06,251.10
T064-B03,WT-116:S015,blackmer,galvin,9,BLK:05 PLN:13 POS:07,MFV 02740,253.3,4/22/13 14:45,4/22/2013 17:17,2:32:05,,,,,253.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,80,MFV 02740,BLK:05 PLN:13 POS:07,253.30
T064-B03,WT-116:S015,blackmer,galvin,10,BLK:05 PLN:13 POS:08,MFV 04518,249.2,4/22/13 12:43,4/22/2013 15:18,2:35:06,,,,,249.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,81,MFV 04518,BLK:05 PLN:13 POS:08,249.20
T064-B03,WT-116:S015,blackmer,galvin,10,BLK:05 PLN:13 POS:09,MFV 02746,250.8,4/22/13 15:18,4/22/2013 17:34,2:16:16,,,,,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,82,MFV 02746,BLK:05 PLN:13 POS:09,250.80
T064-B03,WT-116:S015,blackmer,galvin,11,BLK:05 PLN:13 POS:10,MFV 02815,250.4,4/22/13 12:24,4/22/2013 14:48,2:23:38,,,,,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,83,MFV 02815,BLK:05 PLN:13 POS:10,250.40
T064-B03,WT-116:S015,blackmer,galvin,11,BLK:05 PLN:13 POS:11,MFV 01969,253.4,4/22/13 14:39,4/22/2013 16:48,2:08:58,,,,,253.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,84,MFV 01969,BLK:05 PLN:13 POS:11,253.40
T064-B03,WT-116:S015,daniel,jason,6,BLK:05 PLN:15 POS:00,MFV 02878,250.4,4/22/13 19:04,4/22/2013 21:28,2:24:15,,,,,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,85,MFV 02878,BLK:05 PLN:15 POS:00,250.40
T064-B03,WT-116:S015,daniel,jason,6,BLK:05 PLN:15 POS:01,MFV 01756,53.7,4/22/13 21:28,4/23/2013 0:25,2:56:47,swap,T064-B03,WT-169:S015,197.2,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,86,MFV 01756,BLK:05 PLN:15 POS:01,250.90
T064-B03,WT-116:S015,daniel,jason,7,BLK:05 PLN:15 POS:02,MFV 04514,250.5,4/22/13 17:42,4/22/2013 20:09,2:27:30,,,,,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,87,MFV 04514,BLK:05 PLN:15 POS:02,250.50
T064-B03,WT-116:S015,daniel,jason,7,BLK:05 PLN:15 POS:03,MFV 02700,184.5,4/22/13 20:10,4/22/2013 23:15,3:04:58,swap,T064-B03,WT-169:S015,68.5,253.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,88,MFV 02700,BLK:05 PLN:15 POS:03,253.00
T064-B03,WT-116:S015,daniel,jason,8,BLK:05 PLN:15 POS:04,MFV 04513,247.8,4/22/13 17:46,4/22/2013 20:02,2:15:35,,,,,247.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,89,MFV 04513,BLK:05 PLN:15 POS:04,247.80
T064-B03,WT-116:S015,daniel,jason,8,BLK:05 PLN:15 POS:05,MFV 01972,212.9,4/22/13 20:02,4/22/2013 22:53,2:50:39,swap,T064-B03,WT-169:S015,37.5,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,90,MFV 01972,BLK:05 PLN:15 POS:05,250.40
T064-B03,WT-116:S015,daniel,jason,9,BLK:05 PLN:15 POS:06,MFV 04510,250.2,4/22/13 17:15,4/22/2013 19:43,2:27:58,,,,,250.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,91,MFV 04510,BLK:05 PLN:15 POS:06,250.20
T064-B03,WT-116:S015,daniel,jason,9,BLK:05 PLN:15 POS:07,MFV 01759,243,4/22/13 19:43,4/22/2013 22:35,2:52:21,swap,T064-B03,WT-169:S015,7.6,250.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,92,MFV 01759,BLK:05 PLN:15 POS:07,250.60
T064-B03,WT-116:S015,daniel,jason,10,BLK:05 PLN:15 POS:08,MFV 02702,250.4,4/22/13 17:34,4/22/2013 19:54,2:19:48,,,,,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,93,MFV 02702,BLK:05 PLN:15 POS:08,250.40
T064-B03,WT-116:S015,daniel,jason,10,BLK:05 PLN:15 POS:09,MFV 04508,224.2,4/22/13 19:54,4/22/2013 22:45,2:50:45,swap,T064-B03,WT-169:S015,25.9,250.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,94,MFV 04508,BLK:05 PLN:15 POS:09,250.10
T064-B03,WT-116:S015,blackmer,galvin,11,BLK:05 PLN:15 POS:10,MFV 01758,253.2,4/22/13 16:48,4/22/2013 19:07,2:18:45,,,,,253.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,95,MFV 01758,BLK:05 PLN:15 POS:10,253.20
T064-B03,WT-116:S015,daniel,jason,11,BLK:05 PLN:15 POS:11,MFV 04570,250.7,4/22/13 19:07,4/22/2013 21:23,2:16:05,,,,,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,96,MFV 04570,BLK:05 PLN:15 POS:11,250.70
T064-B03,WT-169:S015,daniel,jason,6,BLK:05 PLN:17 POS:00,MFV 02319,251.2,4/23/13 0:25,4/23/2013 2:50,2:24:49,,,,,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,97,MFV 02319,BLK:05 PLN:17 POS:00,251.20
T064-B03,WT-169:S015,daniel,jason,6,BLK:05 PLN:17 POS:01,MFV 02038,252.9,4/23/13 2:50,4/23/2013 9:09,6:18:56,,,,,252.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,98,MFV 02038,BLK:05 PLN:17 POS:01,252.90
T064-B03,WT-169:S015,daniel,jason,7,BLK:05 PLN:17 POS:02,MFV 02047,252.8,4/22/13 23:15,4/23/2013 1:45,2:30:18,,,,,252.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,99,MFV 02047,BLK:05 PLN:17 POS:02,252.80
T064-B03,WT-169:S015,daniel,jason,7,BLK:05 PLN:17 POS:03,MFV 02100,251.7,4/23/13 1:45,4/23/2013 8:06,6:20:36,,,,,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,100,MFV 02100,BLK:05 PLN:17 POS:03,251.70
T064-B03,WT-169:S015,daniel,jason,8,BLK:05 PLN:17 POS:04,MFV 04573,251.4,4/22/13 22:53,4/23/2013 1:10,2:16:31,,,,,251.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,101,MFV 04573,BLK:05 PLN:17 POS:04,251.40
T064-B03,WT-169:S015,daniel,jason,8,BLK:05 PLN:17 POS:05,MFV 02117,251.3,4/23/13 1:11,4/23/2013 7:24,6:13:53,,,,,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,102,MFV 02117,BLK:05 PLN:17 POS:05,251.30
T064-B03,WT-169:S015,daniel,jason,9,BLK:05 PLN:17 POS:06,MFV 02104,250.4,4/22/13 22:36,4/23/2013 0:54,2:18:00,,,,,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,103,MFV 02104,BLK:05 PLN:17 POS:06,250.40
T064-B03,WT-169:S015,daniel,jason,9,BLK:05 PLN:17 POS:07,MFV 02109,252.3,4/23/13 0:54,4/23/2013 7:23,6:29:03,,,,,252.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,104,MFV 02109,BLK:05 PLN:17 POS:07,252.30
T064-B03,WT-169:S015,daniel,jason,10,BLK:05 PLN:17 POS:08,MFV 04568,250.4,4/22/13 22:45,4/23/2013 1:03,2:17:13,,,,,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,105,MFV 04568,BLK:05 PLN:17 POS:08,250.40
T064-B03,WT-169:S015,daniel,jason,10,BLK:05 PLN:17 POS:09,MFV 02843,252.2,4/23/13 1:03,4/23/2013 7:31,6:27:40,,,,,252.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,106,MFV 02843,BLK:05 PLN:17 POS:09,252.20
T064-B03,WT-116:S015,daniel,jason,11,BLK:05 PLN:17 POS:10,MFV 04578,63.9,4/22/13 21:24,4/23/2013 0:12,2:48:12,swap,T064-B03,WT-169:S015,188.9,252.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,107,MFV 04578,BLK:05 PLN:17 POS:10,252.80
T064-B03,WT-169:S015,daniel,jason,11,BLK:05 PLN:17 POS:11,MFV 02320,253,4/23/13 0:12,4/23/2013 2:34,2:21:32,,,,,253.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,108,MFV 02320,BLK:05 PLN:17 POS:11,253.00
T064-B03,WT-169:S015,galvin,blackmer,6,BLK:05 PLN:19 POS:00,MFV 01804,250.5,4/23/13 9:10,4/23/2013 11:30,2:20:30,,,,,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,109,MFV 01804,BLK:05 PLN:19 POS:00,250.50
T064-B03,WT-169:S015,galvin,blackmer,6,BLK:05 PLN:19 POS:01,MFV 02303,141.9,4/23/13 11:31,4/23/2013 15:00,3:29:12,swap,T059-B03,WT-164:S015,110.6,252.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,110,MFV 02303,BLK:05 PLN:19 POS:01,252.50
T064-B03,WT-169:S015,galvin,blackmer,7,BLK:05 PLN:19 POS:02,MFV 02322,252.4,4/23/13 8:06,4/23/2013 10:25,2:19:14,,,,,252.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,111,MFV 02322,BLK:05 PLN:19 POS:02,252.40
T064-B03,WT-169:S015,galvin,blackmer,7,BLK:05 PLN:19 POS:03,MFV 04633,244.1,4/23/13 10:26,4/23/2013 14:01,3:35:19,swap,T059-B03,WT-164:S015,6.7,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,112,MFV 04633,BLK:05 PLN:19 POS:03,250.80
T064-B03,WT-169:S015,galvin,blackmer,8,BLK:05 PLN:19 POS:04,MFV 04642,252.7,4/23/13 7:26,4/23/2013 9:51,2:25:18,,,,,252.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,113,MFV 04642,BLK:05 PLN:19 POS:04,252.70
T064-B03,WT-169:S015,galvin,blackmer,8,BLK:05 PLN:19 POS:05,MFV 01994,250.7,4/23/13 9:52,4/23/2013 12:14,2:21:59,,,,,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,114,MFV 01994,BLK:05 PLN:19 POS:05,250.70
T064-B03,WT-169:S015,galvin,blackmer,9,BLK:05 PLN:19 POS:06,MFV 02014,251.4,4/23/13 7:25,4/23/2013 9:52,2:26:11,,,,,251.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,115,MFV 02014,BLK:05 PLN:19 POS:06,251.40
T064-B03,WT-169:S015,galvin,blackmer,9,BLK:05 PLN:19 POS:07,MFV 02360,252.2,4/23/13 9:53,4/23/2013 12:18,2:25:02,,,,,252.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,116,MFV 02360,BLK:05 PLN:19 POS:07,252.20
T064-B03,WT-169:S015,galvin,blackmer,10,BLK:05 PLN:19 POS:08,MFV 02321,251.8,4/23/13 7:30,4/23/2013 9:52,2:21:44,,,,,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,117,MFV 02321,BLK:05 PLN:19 POS:08,251.80
T064-B03,WT-169:S015,galvin,blackmer,10,BLK:05 PLN:19 POS:09,MFV 02354,252.3,4/23/13 9:53,4/23/2013 12:20,2:27:39,,,,,252.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,118,MFV 02354,BLK:05 PLN:19 POS:09,252.30
T064-B03,WT-169:S015,daniel,jason,11,BLK:05 PLN:19 POS:10,MFV 04620,250.8,4/23/13 2:34,4/23/2013 8:45,6:10:42,,,,,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,119,MFV 04620,BLK:05 PLN:19 POS:10,250.80
T064-B03,WT-169:S015,galvin,blackmer,11,BLK:05 PLN:19 POS:11,MFV 04535,251.7,4/23/13 8:45,4/23/2013 10:58,2:12:45,,,,,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,120,MFV 04535,BLK:05 PLN:19 POS:11,251.70
T059-B03,WT-164:S015,galvin,blackmer,6,BLK:05 PLN:21 POS:00,MFV 02860,250.5,4/23/13 15:00,4/23/2013 18:08,3:08:20,,,,,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,121,MFV 02860,BLK:05 PLN:21 POS:00,250.50
T059-B03,WT-164:S015,daniel,jason,6,BLK:05 PLN:21 POS:01,MFV 02689,252.9,4/23/2013 18:09,4/23/2013 20:37,2:28:37,,,,,252.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,122,MFV 02689,BLK:05 PLN:21 POS:01,252.90
T059-B03,WT-164:S015,galvin,blackmer,7,BLK:05 PLN:21 POS:02,MFV 02696,253.6,4/23/2013 14:02,4/23/2013 16:33,2:31:20,,,,,253.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,123,MFV 02696,BLK:05 PLN:21 POS:02,253.60
T059-B03,WT-164:S015,galvin,blackmer,7,BLK:05 PLN:21 POS:03,MFV 02693,247,4/23/2013 16:33,4/23/2013 19:38,3:04:33,,,,,247.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,124,MFV 02693,BLK:05 PLN:21 POS:03,247.00
