Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Dummy 1,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T64-B01,WT-169:S002,daniel,jason,9,BLK:00 PLN:09 POS:07,MFV 00036,248.70,1/11/13 11:55,1/14/13 18:01,6:06:14,,,,,0.00,248.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 00036,BLK:00 PLN:09 POS:07,248.70
T64-B01,WT-169:S002,daniel,jason,10,BLK:00 PLN:09 POS:08,MFV 03165,245.00,1/11/13 8:53,1/11/13 9:56,1:03:02,,,,,0.00,245.00,T64-B01,WT-169:S002,daniel,jason,10,BLK:00 PLN:09 POS:08,MFV 03165,7.10,1/11/13 11:19,1/11/13 11:38,0:19:27,,,,,0.00,7.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 03165,BLK:00 PLN:09 POS:08,252.10
T64-B01,WT-169:S002,daniel,jason,10,BLK:00 PLN:09 POS:09,MFV 00933,250.50,1/11/13 11:55,1/11/13 14:41,2:46:15,,,,,0.00,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 00933,BLK:00 PLN:09 POS:09,250.50
T64-B01,WT-169:S002,daniel,jason,11,BLK:00 PLN:09 POS:10,MFV 03098,245.00,1/11/13 8:54,1/11/13 11:17,2:23:46,,,,,0.00,245.00,T64-B01,WT-169:S002,daniel,jason,11,BLK:00 PLN:09 POS:10,MFV 03098,7.90,1/11/13 11:19,1/11/13 11:47,0:28:31,,,,,0.00,7.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 03098,BLK:00 PLN:09 POS:10,252.90
T64-B01,WT-169:S002,daniel,jason,11,BLK:00 PLN:09 POS:11,MFV 00035,254.00,1/11/13 11:55,1/11/13 14:26,2:31:57,,,,,0.00,254.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 00035,BLK:00 PLN:09 POS:11,254.00
T64-B01,WT-166:S002,james,galvin,4,BLK:00 PLN:11 POS:00,MFV 00361,251.40,1/14/13 15:55,1/14/13 20:29,4:34:11,,,,,0.00,251.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 00361,BLK:00 PLN:11 POS:00,251.40
T64-B01,WT-166:S002,james,galvin,4,BLK:00 PLN:11 POS:01,MFV 00945,250.90,1/14/13 20:27,1/14/13 22:30,2:03:07,,,,,0.00,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 00945,BLK:00 PLN:11 POS:01,250.90
T64-B01,WT-166:S002,james,galvin,7,BLK:00 PLN:11 POS:02,MFV 00042,252.90,1/14/13 17:56,1/14/13 20:29,2:33:08,,,,,0.00,252.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 00042,BLK:00 PLN:11 POS:02,252.90
T64-B01,WT-166:S002,james,galvin,7,BLK:00 PLN:11 POS:03,MFV 03092,250.40,1/14/13 20:30,1/14/13 22:30,2:00:49,,,,,0.00,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 03092,BLK:00 PLN:11 POS:03,250.40
T64-B01,WT-169:S002,daniel,jason,8,BLK:00 PLN:11 POS:04,MFV 00012,250.60,1/11/13 14:39,1/11/13 16:48,2:09:36,,,,,0.00,250.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 00012,BLK:00 PLN:11 POS:04,250.60
T64-B01,WT-169:S002,daniel,jason,8,BLK:00 PLN:11 POS:05,MFV 00146,76.50,1/11/13 17:00,1/14/13 19:06,2:06:57,,,T64-B01,WT-166:S002,176.80,253.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 00146,BLK:00 PLN:11 POS:05,253.30
T64-B01,WT-166:S002,james,galvin,9,BLK:00 PLN:11 POS:06,MFV 03095,252.10,1/14/13 18:03,1/14/13 20:30,2:27:55,,,,,0.00,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 03095,BLK:00 PLN:11 POS:06,252.10
T64-B01,WT-166:S002,james,galvin,9,BLK:00 PLN:11 POS:07,MFV 00025,250.80,1/14/13 20:33,1/14/13 22:36,2:03:04,,,,,0.00,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 00025,BLK:00 PLN:11 POS:07,250.80
T64-B01,WT-169:S002,daniel,jason,10,BLK:00 PLN:11 POS:08,MFV 00054,251.50,1/11/13 14:42,1/11/13 17:03,2:21:15,,,,,0.00,251.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 00054,BLK:00 PLN:11 POS:08,251.50
T64-B01,WT-166:S002,james,galvin,10,BLK:00 PLN:11 POS:09,MFV 00053,251.90,1/14/13 18:04,1/14/13 22:37,4:33:14,,,,,0.00,251.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 00053,BLK:00 PLN:11 POS:09,251.90
T64-B01,WT-169:S002,daniel,jason,11,BLK:00 PLN:11 POS:10,MFV 00049,251.20,1/11/13 14:42,1/11/13 16:47,2:05:05,,,,,0.00,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 00049,BLK:00 PLN:11 POS:10,251.20
T64-B01,WT-169:S002,daniel,jason,11,BLK:00 PLN:11 POS:11,MFV 00018,86.50,1/11/13 17:00,1/14/13 19:03,2:03:48,,,T64-B01,WT-166:S002,166.60,253.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 00018,BLK:00 PLN:11 POS:11,253.10
T64-B01,WT-166:S002,james,galvin,4,BLK:00 PLN:13 POS:00,MFV 04474,252.30,1/14/13 22:29,1/15/13 0:49,2:20:04,,,,,0.00,252.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,73,MFV 04474,BLK:00 PLN:13 POS:00,252.30
T64-B01,WT-166:S002,james,galvin,4,BLK:00 PLN:13 POS:01,MFV 00363,252.50,1/15/13 0:53,1/15/13 8:34,7:41:42,,,,,0.00,252.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,74,MFV 00363,BLK:00 PLN:13 POS:01,252.50
T64-B01,WT-166:S002,james,galvin,7,BLK:00 PLN:13 POS:02,MFV 03215,251.50,1/14/13 22:31,1/15/13 1:07,2:36:48,,,,,0.00,251.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,75,MFV 03215,BLK:00 PLN:13 POS:02,251.50
T64-B01,WT-166:S002,james,galvin,7,BLK:00 PLN:13 POS:03,MFV 00362,251.10,1/15/13 1:08,1/15/13 9:15,8:07:20,,,,,0.00,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,76,MFV 00362,BLK:00 PLN:13 POS:03,251.10
T64-B01,WT-166:S002,james,galvin,8,BLK:00 PLN:13 POS:04,MFV 00147,251.10,1/14/13 22:32,1/15/13 1:05,2:33:51,,,,,0.00,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,77,MFV 00147,BLK:00 PLN:13 POS:04,251.10
T64-B01,WT-166:S002,james,galvin,8,BLK:00 PLN:13 POS:05,MFV 03220,251.70,1/15/13 1:09,1/15/13 9:02,7:53:12,,,,,0.00,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,78,MFV 03220,BLK:00 PLN:13 POS:05,251.70
T64-B01,WT-166:S002,james,galvin,9,BLK:00 PLN:13 POS:06,MFV 03101,248.80,1/14/13 22:36,1/15/13 1:11,2:35:39,,,,,0.00,248.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,79,MFV 03101,BLK:00 PLN:13 POS:06,248.80
T64-B01,WT-166:S002,james,galvin,9,BLK:00 PLN:13 POS:07,MFV 00963,249.60,1/15/13 1:12,1/15/13 9:05,7:53:37,,,,,0.00,249.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,80,MFV 00963,BLK:00 PLN:13 POS:07,249.60
T64-B01,WT-166:S002,james,galvin,10,BLK:00 PLN:13 POS:08,MFV 00956,250.00,1/14/13 22:38,1/15/13 8:27,9:49:03,,,,,0.00,250.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,81,MFV 00956,BLK:00 PLN:13 POS:08,250.00
T64-B01,WT-166:S002,james,galvin,10,BLK:00 PLN:13 POS:09,MFV 00985,249.50,1/15/13 1:14,1/15/13 9:10,7:56:51,,,,,0.00,249.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,82,MFV 00985,BLK:00 PLN:13 POS:09,249.50
T64-B01,WT-166:S002,james,galvin,11,BLK:00 PLN:13 POS:10,MFV 00989,252.50,1/14/13 22:39,1/15/13 1:14,2:35:38,,,,,0.00,252.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,83,MFV 00989,BLK:00 PLN:13 POS:10,252.50
T64-B01,WT-166:S002,james,galvin,11,BLK:00 PLN:13 POS:11,MFV 00949,251.10,1/15/13 1:15,1/15/13 9:13,7:58:35,,,,,0.00,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,84,MFV 00949,BLK:00 PLN:13 POS:11,251.10
T64-B01,WT-166:S002,daniel,jason,4,BLK:00 PLN:15 POS:00,MFV 00076,239.10,1/15/13 9:23,1/15/13 13:15,3:52:29,,,T64-B01,WT-164:S003,12.40,251.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,85,MFV 00076,BLK:00 PLN:15 POS:00,251.50
T64-B01,WT-164:S003,daniel,jason,4,BLK:00 PLN:15 POS:01,MFV 00577,0.00,1/15/13 13:16,1/15/13 15:38,2:22:37,,,T64-B01,WT-164:S003,253.20,253.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,86,MFV 00577,BLK:00 PLN:15 POS:01,253.20
T64-B01,WT-166:S002,daniel,jason,7,BLK:00 PLN:15 POS:02,MFV 00579,252.30,1/15/13 9:23,1/15/13 12:03,2:40:36,,,,,0.00,252.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,87,MFV 00579,BLK:00 PLN:15 POS:02,252.30
T64-B01,WT-164:S003,daniel,jason,7,BLK:00 PLN:15 POS:03,MFV 04037,0.00,1/15/13 13:06,1/15/13 15:48,2:42:49,,,T64-B01,WT-164:S003,250.90,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,88,MFV 04037,BLK:00 PLN:15 POS:03,250.90
T64-B01,WT-166:S002,daniel,jason,8,BLK:00 PLN:15 POS:04,MFV 04001,248.80,1/15/13 9:23,1/15/13 12:03,2:40:35,,,,,0.00,248.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,89,MFV 04001,BLK:00 PLN:15 POS:04,248.80
T64-B01,WT-164:S003,daniel,jason,8,BLK:00 PLN:15 POS:05,MFV 03240,0.00,1/15/13 13:08,1/15/13 15:28,2:20:10,,,T64-B01,WT-164:S003,250.60,250.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,90,MFV 03240,BLK:00 PLN:15 POS:05,250.60
T64-B01,WT-166:S002,daniel,jason,9,BLK:00 PLN:15 POS:06,MFV 00561,232.40,1/15/13 9:23,1/15/13 13:22,3:59:09,,,T64-B01,WT-164:S003,18.40,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,91,MFV 00561,BLK:00 PLN:15 POS:06,250.80
T64-B01,WT-164:S003,daniel,jason,9,BLK:00 PLN:15 POS:07,MFV 03996,0.00,1/15/13 13:22,1/15/13 16:17,2:55:14,,,T64-B01,WT-164:S003,250.30,250.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,92,MFV 03996,BLK:00 PLN:15 POS:07,250.30
T64-B01,WT-166:S002,daniel,jason,10,BLK:00 PLN:15 POS:08,MFV 04002,251.00,1/15/13 9:24,1/15/13 12:03,2:39:56,,,,,0.00,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,93,MFV 04002,BLK:00 PLN:15 POS:08,251.00
T64-B01,WT-164:S003,daniel,jason,10,BLK:00 PLN:15 POS:09,MFV 03994,0.00,1/15/13 13:09,1/15/13 15:46,2:37:14,,,T64-B01,WT-164:S003,250.50,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,94,MFV 03994,BLK:00 PLN:15 POS:09,250.50
T64-B01,WT-166:S002,daniel,jason,11,BLK:00 PLN:15 POS:10,MFV 03995,252.10,1/15/13 9:24,1/15/13 12:03,2:39:42,,,,,0.00,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,95,MFV 03995,BLK:00 PLN:15 POS:10,252.10
T64-B01,WT-164:S003,daniel,jason,11,BLK:00 PLN:15 POS:11,MFV 03984,0.00,1/15/13 13:05,1/15/13 15:43,2:38:10,,,T64-B01,WT-164:S003,251.70,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,96,MFV 03984,BLK:00 PLN:15 POS:11,251.70
T64-B01,WT-164:S003,daniel,jason,4,BLK:00 PLN:17 POS:00,MFV 01236,0.00,1/15/13 13:39,1/15/13 19:02,5:23:32,,,T64-B01,WT-164:S003,251.80,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,97,MFV 01236,BLK:00 PLN:17 POS:00,251.80
T64-B01,WT-164:S002,james,galvin,4,BLK:00 PLN:17 POS:01,MFV 03069,253.00,1/15/13 19:02,1/15/13 21:38,2:36:04,,,,,0.00,253.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,98,MFV 03069,BLK:00 PLN:17 POS:01,253.00
T64-B01,WT-164:S003,daniel,jason,7,BLK:00 PLN:17 POS:02,MFV 01223,0.00,1/15/13 15:47,1/15/13 19:18,3:31:20,,,T64-B01,WT-164:S003,252.00,252.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,99,MFV 01223,BLK:00 PLN:17 POS:02,252.00
T64-B01,WT-164:S002,james,galvin,7,BLK:00 PLN:17 POS:03,MFV 00083,252.00,1/15/13 19:18,1/15/13 21:54,2:36:12,,,,,0.00,252.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,100,MFV 00083,BLK:00 PLN:17 POS:03,252.00
T64-B01,WT-164:S003,daniel,jason,8,BLK:00 PLN:17 POS:04,MFV 03985,0.00,1/15/13 15:29,1/15/13 19:05,3:36:25,,,T64-B01,WT-164:S003,250.40,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,101,MFV 03985,BLK:00 PLN:17 POS:04,250.40
T64-B01,WT-164:S002,james,galvin,8,BLK:00 PLN:17 POS:05,MFV 00075,251.70,1/15/13 19:05,1/15/13 21:30,2:25:53,,,,,0.00,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,102,MFV 00075,BLK:00 PLN:17 POS:05,251.70
T64-B01,WT-164:S003,daniel,jason,9,BLK:00 PLN:17 POS:06,MFV 00920,0.00,1/15/13 16:17,1/15/13 19:39,3:22:51,,,T64-B01,WT-164:S003,249.60,249.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,103,MFV 00920,BLK:00 PLN:17 POS:06,249.60
T64-B01,WT-164:S002,james,galvin,9,BLK:00 PLN:17 POS:07,MFV 00067,253.00,1/15/13 19:40,1/15/13 22:06,2:26:58,,,,,0.00,253.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,104,MFV 00067,BLK:00 PLN:17 POS:07,253.00
T64-B01,WT-164:S003,daniel,jason,10,BLK:00 PLN:17 POS:08,MFV 00062,0.00,1/15/13 15:29,1/15/13 19:35,4:06:01,,,T64-B01,WT-164:S003,251.70,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,105,MFV 00062,BLK:00 PLN:17 POS:08,251.70
T64-B01,WT-164:S002,james,galvin,10,BLK:00 PLN:17 POS:09,MFV 03071,250.30,1/15/13 19:35,1/15/13 22:05,2:30:18,,,,,0.00,250.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,106,MFV 03071,BLK:00 PLN:17 POS:09,250.30
T64-B01,WT-164:S003,daniel,jason,11,BLK:00 PLN:17 POS:10,MFV 00087,0.00,1/15/13 15:43,1/15/13 19:32,3:49:34,,,T64-B01,WT-164:S003,252.10,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,107,MFV 00087,BLK:00 PLN:17 POS:10,252.10
T64-B01,WT-164:S002,james,galvin,11,BLK:00 PLN:17 POS:11,MFV 03218,250.70,1/15/13 19:33,1/15/13 22:14,2:41:05,,,,,0.00,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,108,MFV 03218,BLK:00 PLN:17 POS:11,250.70
T64-B01,WT-164:S002,james,galvin,4,BLK:00 PLN:19 POS:00,MFV 00402,250.90,1/15/13 21:38,1/16/13 0:00,2:22:23,,,,,0.00,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,109,MFV 00402,BLK:00 PLN:19 POS:00,250.90
T64-B01,WT-164:S002,james,galvin,4,BLK:00 PLN:19 POS:01,MFV 03923,133.00,1/16/13 0:01,1/16/13 8:05,8:04:49,,,T64-B01,WT-163:S002,119.10,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,110,MFV 03923,BLK:00 PLN:19 POS:01,252.10
T64-B01,WT-164:S002,james,galvin,7,BLK:00 PLN:19 POS:02,MFV 03977,251.90,1/15/13 21:54,1/16/13 0:53,2:59:45,,,,,0.00,251.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,111,MFV 03977,BLK:00 PLN:19 POS:02,251.90
T64-B01,WT-164:S002,james,galvin,7,BLK:00 PLN:19 POS:03,MFV 01230,40.10,1/16/13 0:54,1/16/13 8:28,7:34:40,,,T64-B01,WT-163:S002,214.90,255.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,112,MFV 01230,BLK:00 PLN:19 POS:03,255.00
T64-B01,WT-164:S002,james,galvin,8,BLK:00 PLN:19 POS:04,MFV 03854,251.80,1/15/13 21:32,1/15/13 23:51,2:19:58,,,,,0.00,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,113,MFV 03854,BLK:00 PLN:19 POS:04,251.80
T64-B01,WT-164:S002,james,galvin,8,BLK:00 PLN:19 POS:05,MFV 00364,155.60,1/15/13 23:53,1/16/13 7:44,7:51:34,,,T64-B01,WT-163:S002,95.70,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,114,MFV 00364,BLK:00 PLN:19 POS:05,251.30
T64-B01,WT-164:S002,james,galvin,9,BLK:00 PLN:19 POS:06,MFV 01218,251.30,1/15/13 22:07,1/16/13 0:31,2:24:55,,,,,0.00,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,115,MFV 01218,BLK:00 PLN:19 POS:06,251.30
T64-B01,WT-164:S002,james,galvin,9,BLK:00 PLN:19 POS:07,MFV 03865,77.40,1/16/13 0:32,1/16/13 8:27,7:55:40,,,T64-B01,WT-163:S002,173.30,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,116,MFV 03865,BLK:00 PLN:19 POS:07,250.70
T64-B01,WT-164:S002,james,galvin,10,BLK:00 PLN:19 POS:08,MFV 03925,250.90,1/15/13 22:05,1/16/13 0:47,2:42:15,,,,,0.00,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,117,MFV 03925,BLK:00 PLN:19 POS:08,250.90
T64-B01,WT-164:S002,james,galvin,10,BLK:00 PLN:19 POS:09,MFV 00367,48.00,1/16/13 0:48,1/16/13 8:51,8:03:13,,,T64-B01,WT-163:S002,202.70,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,118,MFV 00367,BLK:00 PLN:19 POS:09,250.70
T64-B01,WT-164:S002,james,galvin,11,BLK:00 PLN:19 POS:10,MFV 03973,251.20,1/15/13 22:14,1/16/13 0:43,2:29:49,,,,,0.00,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,119,MFV 03973,BLK:00 PLN:19 POS:10,251.20
