Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Dummy 1,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T59-B01,WT-163:S005,galvin,james,7,BLK:01 PLN:09 POS:07,MFV 00582,8.40,2/13/2013 16:07,2/13/2013 19:37,3:29:53,y,Tanker swap,T59-B01,WT-116:S005,242.00,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 00582,BLK:01 PLN:09 POS:07,250.40
T59-B01,WT-163:S005,galvin,james,11,BLK:01 PLN:09 POS:09,MFV 00565,14.70,2/13/2013 15:56,2/13/2013 19:26,3:29:41,y,Tanker swap,T59-B01,WT-116:S005,235.30,250.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 00565,BLK:01 PLN:09 POS:09,250.00
T59-B01,WT-163:S005,galvin,james,2,BLK:01 PLN:09 POS:11,MFV 03636,3.10,2/13/2013 16:24,2/13/2013 19:38,3:14:39,y,Tanker swap,T59-B01,WT-116:S005,246.20,249.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 03636,BLK:01 PLN:09 POS:11,249.30
T59-B01,WT-116:S005,daniel,jason,10,BLK:01 PLN:11 POS:00,MFV 03487,249.40,2/13/2013 19:17,2/13/2013 21:41,2:24:17,y,,,,0.00,249.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 03487,BLK:01 PLN:11 POS:00,249.40
T59-B01,WT-116:S005,daniel,jason,9,BLK:01 PLN:11 POS:02,MFV 03486,248.90,2/13/2013 19:15,2/13/2013 21:37,2:22:11,y,,,,0.00,248.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 03486,BLK:01 PLN:11 POS:02,248.90
T59-B01,WT-116:S005,daniel,jason,8,BLK:01 PLN:11 POS:04,MFV 03682,248.20,2/13/2013 19:32,2/13/2013 21:52,2:19:58,y,,,,0.00,248.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 03682,BLK:01 PLN:11 POS:04,248.20
T59-B01,WT-116:S005,daniel,jason,7,BLK:01 PLN:11 POS:06,MFV 03566,250.00,2/13/2013 19:36,2/13/2013 22:03,2:26:33,y,,,,0.00,250.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 03566,BLK:01 PLN:11 POS:06,250.00
T59-B01,WT-116:S005,daniel,jason,11,BLK:01 PLN:11 POS:08,MFV 03633,249.70,2/13/2013 19:28,2/13/2013 21:46,2:17:51,y,,,,0.00,249.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 03633,BLK:01 PLN:11 POS:08,249.70
T59-B01,WT-116:S005,daniel,jason,2,BLK:01 PLN:11 POS:10,MFV 03644,250.10,2/13/2013 19:40,2/13/2013 22:01,2:21:13,y,,,,0.00,250.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 03644,BLK:01 PLN:11 POS:10,250.10
T59-B01,WT-116:S005,daniel,jason,10,BLK:01 PLN:11 POS:01,MFV 03670,249.80,2/13/2013 21:41,2/14/2013 0:00,2:18:31,y,,,,0.00,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 03670,BLK:01 PLN:11 POS:01,249.80
T59-B01,WT-116:S005,daniel,jason,9,BLK:01 PLN:11 POS:03,MFV 03674,249.80,2/13/2013 21:37,2/13/2013 23:57,2:19:29,y,,,,0.00,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 03674,BLK:01 PLN:11 POS:03,249.80
T59-B01,WT-116:S005,daniel,jason,8,BLK:01 PLN:11 POS:05,MFV 03640,247.50,2/13/2013 21:52,2/14/2013 0:08,2:16:26,y,,,,0.00,247.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 03640,BLK:01 PLN:11 POS:05,247.50
T59-B01,WT-116:S005,daniel,jason,7,BLK:01 PLN:11 POS:07,MFV 03683,250.50,2/13/2013 22:03,2/14/2013 0:27,2:24:09,y,,,,0.00,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 03683,BLK:01 PLN:11 POS:07,250.50
T59-B01,WT-116:S005,daniel,jason,11,BLK:01 PLN:11 POS:09,MFV 03681,249.40,2/13/2013 21:46,2/14/2013 0:03,2:17:23,y,,,,0.00,249.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 03681,BLK:01 PLN:11 POS:09,249.40
T59-B01,WT-116:S005,daniel,jason,2,BLK:01 PLN:11 POS:11,MFV 03499,248.60,2/13/2013 22:01,2/14/2013 0:23,2:21:51,y,,,,0.00,248.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 03499,BLK:01 PLN:11 POS:11,248.60
T59-B01,WT-116:S005,daniel,jason,10,BLK:01 PLN:13 POS:00,MFV 03643,248.10,2/14/2013 0:00,2/14/2013 2:16,2:15:43,y,,,,0.00,248.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,73,MFV 03643,BLK:01 PLN:13 POS:00,248.10
T59-B01,WT-116:S005,daniel,jason,9,BLK:01 PLN:13 POS:02,MFV 03063,249.80,2/13/2013 23:57,2/14/2013 2:11,2:14:03,y,,,,0.00,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,74,MFV 03063,BLK:01 PLN:13 POS:02,249.80
T59-B01,WT-116:S005,daniel,jason,8,BLK:01 PLN:13 POS:04,MFV 03441,247.90,2/14/2013 0:08,2/14/2013 2:22,2:13:14,y,,,,0.00,247.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,75,MFV 03441,BLK:01 PLN:13 POS:04,247.90
T59-B01,WT-116:S005,daniel,jason,7,BLK:01 PLN:13 POS:06,MFV 03749,248.00,2/14/2013 0:27,2/14/2013 2:39,2:11:23,y,,,,0.00,248.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,76,MFV 03749,BLK:01 PLN:13 POS:06,248.00
T59-B01,WT-116:S005,daniel,jason,11,BLK:01 PLN:13 POS:08,MFV 03797,250.30,2/14/2013 0:27,2/14/2013 2:17,1:49:52,y,,,,0.00,250.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,77,MFV 03797,BLK:01 PLN:13 POS:08,250.30
T59-B01,WT-116:S005,daniel,jason,2,BLK:01 PLN:13 POS:10,MFV 03806,248.90,2/14/2013 0:19,2/14/2013 2:33,2:14:27,y,,,,0.00,248.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,78,MFV 03806,BLK:01 PLN:13 POS:10,248.90
T59-B01,WT-116:S005,daniel,jason,10,BLK:01 PLN:13 POS:01,MFV 03438,108.40,2/14/2013 2:16,2/14/2013 14:18,12:02:41,y,Tanker swap,T59-B01,WT-166:S005,142.60,251.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,79,MFV 03438,BLK:01 PLN:13 POS:01,251.00
T59-B01,WT-116:S005,daniel,jason,9,BLK:01 PLN:13 POS:03,MFV 03664,107.30,2/14/2013 2:11,2/14/2013 14:20,12:08:53,y,Tanker swap,T59-B01,WT-166:S005,142.40,249.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,80,MFV 03664,BLK:01 PLN:13 POS:03,249.70
T59-B01,WT-116:S005,daniel,jason,8,BLK:01 PLN:13 POS:05,MFV 03444,110.50,2/14/2013 2:22,2/14/2013 14:21,11:59:02,y,Tanker swap,T59-B01,WT-166:S005,139.80,250.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,81,MFV 03444,BLK:01 PLN:13 POS:05,250.30
T59-B01,WT-116:S005,daniel,jason,7,BLK:01 PLN:13 POS:07,MFV 01088,108.10,2/14/2013 2:39,2/14/2013 14:21,11:42:36,y,Tanker swap,T59-B01,WT-166:S005,142.30,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,82,MFV 01088,BLK:01 PLN:13 POS:07,250.40
T59-B01,WT-116:S005,daniel,jason,11,BLK:01 PLN:13 POS:09,MFV 03801,110.40,2/14/2013 2:17,2/14/2013 14:10,11:52:27,y,Tanker swap,T59-B01,WT-166:S005,141.10,251.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,83,MFV 03801,BLK:01 PLN:13 POS:09,251.50
T59-B01,WT-116:S005,daniel,jason,2,BLK:01 PLN:13 POS:11,MFV 03891,113.70,2/14/2013 2:34,2/14/2013 14:16,11:42:34,y,Tanker swap,T59-B01,WT-166:S005,138.10,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,84,MFV 03891,BLK:01 PLN:13 POS:11,251.80
T59-B01,WT-166:S005,galvin,james,10,BLK:01 PLN:15 POS:00,MFV 03815,250.00,2/14/2013 14:17,2/14/2013 16:38,2:21:05,y,,,,0.00,250.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,85,MFV 03815,BLK:01 PLN:15 POS:00,250.00
T59-B01,WT-166:S005,galvin,james,9,BLK:01 PLN:15 POS:02,MFV 03868,251.90,2/14/2013 14:19,2/14/2013 16:38,2:18:53,y,,,,0.00,251.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,86,MFV 03868,BLK:01 PLN:15 POS:02,251.90
T59-B01,WT-166:S005,galvin,james,8,BLK:01 PLN:15 POS:04,MFV 01238,252.10,2/14/2013 14:20,2/14/2013 16:38,2:18:09,y,,,,0.00,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,87,MFV 01238,BLK:01 PLN:15 POS:04,252.10
T59-B01,WT-166:S005,galvin,james,7,BLK:01 PLN:15 POS:06,MFV 03867,250.50,2/14/2013 14:21,2/14/2013 16:40,2:18:38,y,,,,0.00,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,88,MFV 03867,BLK:01 PLN:15 POS:06,250.50
T59-B01,WT-166:S005,galvin,james,11,BLK:01 PLN:15 POS:08,MFV 03874,251.50,2/14/2013 14:22,2/14/2013 16:42,2:20:14,y,,,,0.00,251.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,89,MFV 03874,BLK:01 PLN:15 POS:08,251.50
T59-B01,WT-166:S005,galvin,james,2,BLK:01 PLN:15 POS:10,MFV 03897,251.40,2/14/2013 14:23,2/14/2013 16:42,2:19:22,y,,,,0.00,251.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,90,MFV 03897,BLK:01 PLN:15 POS:10,251.40
T59-B01,WT-166:S005,galvin,james,10,BLK:01 PLN:15 POS:01,MFV 03875,251.10,2/14/2013 16:38,2/14/2013 19:42,3:03:10,y,,,,0.00,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,91,MFV 03875,BLK:01 PLN:15 POS:01,251.10
T59-B01,WT-166:S005,galvin,james,9,BLK:01 PLN:15 POS:03,MFV 03866,251.90,2/14/2013 16:39,2/14/2013 19:42,3:02:44,y,,,,0.00,251.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,92,MFV 03866,BLK:01 PLN:15 POS:03,251.90
T59-B01,WT-166:S005,galvin,james,8,BLK:01 PLN:15 POS:05,MFV 01082,249.00,2/14/2013 16:39,2/14/2013 19:42,3:02:44,y,,,,0.00,249.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,93,MFV 01082,BLK:01 PLN:15 POS:05,249.00
T59-B01,WT-166:S005,galvin,james,7,BLK:01 PLN:15 POS:07,MFV 03878,252.20,2/14/2013 16:40,2/14/2013 19:42,3:01:58,y,,,,0.00,252.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,94,MFV 03878,BLK:01 PLN:15 POS:07,252.20
T59-B01,WT-166:S005,galvin,james,11,BLK:01 PLN:15 POS:09,MFV 03767,251.50,2/14/2013 16:42,2/14/2013 19:42,2:59:50,y,,,,0.00,251.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,95,MFV 03767,BLK:01 PLN:15 POS:09,251.50
T59-B01,WT-166:S005,galvin,james,2,BLK:01 PLN:15 POS:11,MFV 03870,250.10,2/14/2013 16:42,2/14/2013 19:42,2:59:49,y,,,,0.00,250.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,96,MFV 03870,BLK:01 PLN:15 POS:11,250.10
T59-B01,WT-166:S005,jason,tommy,10,BLK:01 PLN:17 POS:00,MFV 03821,250.90,2/14/2013 19:50,2/14/2013 22:24,2:34:08,y,,,,0.00,250.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,97,MFV 03821,BLK:01 PLN:17 POS:00,250.90
T59-B01,WT-166:S005,jason,tommy,9,BLK:01 PLN:17 POS:02,MFV 03842,251.20,2/14/2013 19:50,2/14/2013 22:24,2:33:38,y,,,,0.00,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,98,MFV 03842,BLK:01 PLN:17 POS:02,251.20
T59-B01,WT-166:S005,jason,tommy,8,BLK:01 PLN:17 POS:04,MFV 03826,248.10,2/14/2013 19:50,2/14/2013 22:24,2:33:38,y,,,,0.00,248.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,99,MFV 03826,BLK:01 PLN:17 POS:04,248.10
T59-B01,WT-166:S005,jason,tommy,7,BLK:01 PLN:17 POS:06,MFV 03528,249.90,2/14/2013 19:50,2/14/2013 22:24,2:33:36,y,,,,0.00,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,100,MFV 03528,BLK:01 PLN:17 POS:06,249.90
T59-B01,WT-166:S005,jason,tommy,11,BLK:01 PLN:17 POS:08,MFV 03824,250.40,2/14/2013 19:50,2/14/2013 22:24,2:33:35,y,,,,0.00,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,101,MFV 03824,BLK:01 PLN:17 POS:08,250.40
T59-B01,WT-166:S005,jason,tommy,2,BLK:01 PLN:17 POS:10,MFV 03833,251.20,2/14/2013 19:50,2/14/2013 22:24,2:33:35,y,,,,0.00,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,102,MFV 03833,BLK:01 PLN:17 POS:10,251.20
T59-B01,WT-166:S005,jason,tommy,10,BLK:01 PLN:17 POS:01,MFV 03078,205.50,2/14/2013 22:24,2/15/2013 1:34,3:10:00,Y,tanker swap,T59-B01,WT-165:S004,44.60,250.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,103,MFV 03078,BLK:01 PLN:17 POS:01,250.10
T59-B01,WT-166:S005,jason,tommy,9,BLK:01 PLN:17 POS:03,MFV 04119,208.80,2/14/2013 22:24,2/15/2013 1:34,3:10:02,Y,"tanker swap, overfilled a little",T59-B01,WT-165:S004,39.60,248.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,104,MFV 04119,BLK:01 PLN:17 POS:03,248.40
T59-B01,WT-166:S005,jason,tommy,8,BLK:01 PLN:17 POS:05,MFV 01089,209.30,2/14/2013 22:24,2/15/2013 1:34,3:10:02,Y,tanker swap,T59-B01,WT-165:S004,38.80,248.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,105,MFV 01089,BLK:01 PLN:17 POS:05,248.10
T59-B01,WT-166:S005,jason,tommy,7,BLK:01 PLN:17 POS:07,MFV 04113,205.70,2/14/2013 22:25,2/15/2013 1:34,3:09:58,Y,tanker swap,T59-B01,WT-165:S004,43.40,249.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,106,MFV 04113,BLK:01 PLN:17 POS:07,249.10
T59-B01,WT-166:S005,jason,tommy,11,BLK:01 PLN:17 POS:09,MFV 03830,212.50,2/14/2013 22:25,2/15/2013 1:25,3:00:50,Y,tanker swap,T59-B01,WT-165:S004,40.10,252.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,107,MFV 03830,BLK:01 PLN:17 POS:09,252.60
T59-B01,WT-166:S005,jason,tommy,2,BLK:01 PLN:17 POS:11,MFV 04065,216.10,2/14/2013 22:25,2/15/2013 1:22,2:56:42,Y,"tanker swap, overfilled a little",T59-B01,WT-165:S004,37.00,253.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,108,MFV 04065,BLK:01 PLN:17 POS:11,253.10
T59-B01,WT-165:S004,jason,tommy,10,BLK:01 PLN:19 POS:00,MFV 00225,252.10,2/15/2013 1:41,2/15/2013 7:52,6:10:25,y,,,,0.00,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,109,MFV 00225,BLK:01 PLN:19 POS:00,252.10
T59-B01,WT-165:S004,jason,tommy,9,BLK:01 PLN:19 POS:02,MFV 04116,250.00,2/15/2013 1:41,2/15/2013 7:48,6:06:43,y,,,,0.00,250.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,110,MFV 04116,BLK:01 PLN:19 POS:02,250.00
T59-B01,WT-165:S004,jason,tommy,8,BLK:01 PLN:19 POS:04,MFV 00219,250.50,2/15/2013 1:42,2/15/2013 7:48,6:06:43,y,,,,0.00,250.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,111,MFV 00219,BLK:01 PLN:19 POS:04,250.50
T59-B01,WT-165:S004,jason,tommy,7,BLK:01 PLN:19 POS:06,MFV 04110,250.80,2/15/2013 1:42,2/15/2013 7:52,6:10:17,y,,,,0.00,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,112,MFV 04110,BLK:01 PLN:19 POS:06,250.80
T59-B01,WT-165:S004,jason,tommy,11,BLK:01 PLN:19 POS:08,MFV 04114,252.10,2/15/2013 1:42,2/15/2013 8:10,6:27:49,y,,,,0.00,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,113,MFV 04114,BLK:01 PLN:19 POS:08,252.10
T59-B01,WT-165:S004,jason,tommy,2,BLK:01 PLN:19 POS:10,MFV 04130,250.70,2/15/2013 1:42,2/15/2013 7:49,6:06:55,y,,,,0.00,250.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,114,MFV 04130,BLK:01 PLN:19 POS:10,250.70
T59-B01,WT-165:S004,galvin,james,10,BLK:01 PLN:19 POS:01,MFV 00234,249.30,2/15/2013 7:52,2/15/2013 10:37,2:45:00,y,,,,0.00,249.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,115,MFV 00234,BLK:01 PLN:19 POS:01,249.30
T59-B01,WT-165:S004,galvin,james,9,BLK:01 PLN:19 POS:03,MFV 00232,252.40,2/15/2013 7:49,2/15/2013 10:37,2:48:27,y,,,,0.00,252.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,116,MFV 00232,BLK:01 PLN:19 POS:03,252.40
T59-B01,WT-165:S004,galvin,james,8,BLK:01 PLN:19 POS:05,MFV 04111,251.10,2/15/2013 7:49,2/15/2013 10:04,2:14:34,y,,,,0.00,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,117,MFV 04111,BLK:01 PLN:19 POS:05,251.10
T59-B01,WT-165:S004,galvin,james,7,BLK:01 PLN:19 POS:07,MFV 04098,248.70,2/15/2013 7:52,2/15/2013 10:37,2:45:10,y,,,,0.00,248.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,118,MFV 04098,BLK:01 PLN:19 POS:07,248.70
T59-B01,WT-165:S004,galvin,james,11,BLK:01 PLN:19 POS:09,MFV 04132,251.20,2/15/2013 8:10,2/15/2013 10:51,2:41:02,y,,,,0.00,251.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,119,MFV 04132,BLK:01 PLN:19 POS:09,251.20
T59-B01,WT-165:S004,galvin,james,2,BLK:01 PLN:19 POS:11,MFV 00212,249.90,2/15/2013 7:49,2/15/2013 10:03,2:14:12,y,,,,0.00,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,120,MFV 00212,BLK:01 PLN:19 POS:11,249.90
