Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Dummy 1,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T59-B01,WT-164:S006,james,galvin,4,BLK:02 PLN:22 POS:07,MFV 00736,250.20,2/26/2013 16:07,2/26/2013 18:37,2:30:15,,,,,0.00,250.20,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:22 POS:07,MFV 00736,1.9,3/7/2013 16:44,3/7/2013 16:47,0:03:18,,,,,,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,116,MFV 00736,BLK:02 PLN:22 POS:07,252.10,
T59-B01,WT-164:S006,james,galvin,10,BLK:02 PLN:06 POS:07,MFV 00486,248.00,2/26/2013 15:04,2/26/2013 17:27,2:23:05,,,,,0.00,248.00,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:06 POS:07,MFV 00486,1.8,3/7/2013 16:48,3/7/2013 16:54,0:05:37,,,,,,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,117,MFV 00486,BLK:02 PLN:06 POS:07,249.80,
T59-B01,WT-164:S006,james,galvin,11,BLK:02 PLN:02 POS:07,MFV 01455,248.30,2/26/2013 16:13,2/26/2013 18:32,2:18:55,,,,,0.00,248.30,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:02 POS:07,MFV 01455,1.4,3/7/2013 16:40,3/7/2013 16:45,0:04:32,,,,,,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,118,MFV 01455,BLK:02 PLN:02 POS:07,249.70,
T59-B01,WT-164:S006,james,galvin,8,BLK:02 PLN:12 POS:07,MFV 00549,248.00,2/26/2013 16:30,2/26/2013 18:55,2:25:12,,,,,0.00,248.00,T64-B02,WT-165:S007,galvin,james,1,BLK:02 PLN:12 POS:07,MFV 00549,2.8,3/7/2013 17:17,3/7/2013 17:25,0:07:49,,,,,,2.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,119,MFV 00549,BLK:02 PLN:12 POS:07,250.80,
T59-B01,WT-164:S006,james,galvin,7,BLK:02 PLN:16 POS:07,MFV 00774,250.60,2/26/2013 16:26,2/26/2013 19:09,2:43:20,,,,,0.00,250.60,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:16 POS:07,MFV 00774,1.5,3/7/2013 16:26,3/7/2013 16:32,0:06:15,,,,,,1.50,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:16 POS:07,MFV 00774,0.4,5/21/2014 14:41,5/21/2014 14:44,0:02:22,,"1/4""",,,0.00,0.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,120,MFV 00774,BLK:02 PLN:16 POS:07,252.50,
T59-B01,WT-164:S006,daniel,jason,1,BLK:02 PLN:30 POS:07,MFV 03926,246.50,2/26/2013 17:29,2/26/2013 20:13,2:43:59,,,,,0.00,246.50,T64-B02,WT-165:S007,galvin,james,8,BLK:02 PLN:30 POS:07,MFV 03926,1.5,3/7/2013 17:20,3/7/2013 17:23,0:02:44,,,,,,1.50,T64-B13,WT163:SO66,Brent,,4,BLK:02 PLN:30 POS:07,MFV 03926,1.4,5/21/2014 14:45,5/21/2014 14:49,0:04:26,,"3/4""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,121,MFV 03926,BLK:02 PLN:30 POS:07,249.40,
T59-B01,WT-164:S006,daniel,jason,3,BLK:02 PLN:26 POS:07,MFV 03632,244.50,2/26/2013 17:26,2/26/2013 20:07,2:41:02,,,,,0.00,244.50,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:26 POS:07,MFV 03632,1.2,3/7/2013 16:51,3/7/2013 16:57,0:05:17,,,,,,1.20,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:26 POS:07,MFV 03632,2.7,5/21/2014 14:53,5/21/2014 15:02,0:09:30,,"1""",,,0.00,2.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,122,MFV 03632,BLK:02 PLN:26 POS:07,248.40,
T59-B01,WT-163:S007,daniel,jason,1,BLK:02 PLN:28 POS:07,MFV 00512,245.20,2/26/2013 20:20,2/26/2013 22:24,2:03:38,,,,,0.00,245.20,T64-B02,WT-165:S007,galvin,james,8,BLK:02 PLN:28 POS:07,MFV 00512,1.5,3/7/2013 17:17,3/7/2013 17:20,0:02:27,,,,,,1.50,T64-B13,WT163:SO66,Brent,,4,BLK:02 PLN:28 POS:07,MFV 00512,1.6,5/21/2014 14:50,5/21/2014 14:56,0:05:55,,"1""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,123,MFV 00512,BLK:02 PLN:28 POS:07,248.30,
T59-B01,WT-163:S007,daniel,jason,3,BLK:02 PLN:24 POS:07,MFV 00843,248.60,2/26/2013 20:20,2/26/2013 22:24,2:03:49,,,,,0.00,248.60,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:24 POS:07,MFV 00843,1.5,3/7/2013 16:47,3/7/2013 16:49,0:02:15,,,,,,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,124,MFV 00843,BLK:02 PLN:24 POS:07,250.10,
T59-B01,WT-164:S006,daniel,jason,4,BLK:02 PLN:20 POS:07,MFV 00835,145.50,2/26/2013 18:37,2/26/2013 20:17,1:39:20,,TANKER SWAP,T59-B01,WT-163:S007,103.60,249.10,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:20 POS:07,MFV 00835,2.1,3/7/2013 16:39,3/7/2013 16:43,0:04:51,,,,,,2.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,125,MFV 00835,BLK:02 PLN:20 POS:07,251.20,
T59-B01,WT-164:S006,daniel,jason,9,BLK:02 PLN:08 POS:07,MFV 00779,249.70,2/26/2013 17:34,2/26/2013 19:34,2:00:25,,,,,0.00,249.70,T64-B02,WT-165:S007,galvin,james,1,BLK:02 PLN:08 POS:07,MFV 00779,0,3/7/2013 17:16,3/7/2013 17:16,0:00:00,,,,,,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,126,MFV 00779,BLK:02 PLN:08 POS:07,249.70,
T59-B01,WT-164:S006,daniel,jason,10,BLK:02 PLN:04 POS:07,MFV 00742,249.30,2/26/2013 17:34,2/26/2013 19:32,1:58:27,,,,,0.00,249.30,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:04 POS:07,MFV 00742,1.5,3/7/2013 16:45,3/7/2013 16:48,0:03:16,,,,,,1.50,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:04 POS:07,MFV 00742,1.6,5/21/2014 14:28,5/21/2014 14:34,0:06:36,,"1""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,127,MFV 00742,BLK:02 PLN:04 POS:07,252.40,
T59-B01,WT-164:S006,daniel,jason,11,BLK:02 PLN:00 POS:07,MFV 01677,179.80,2/26/2013 18:32,2/26/2013 20:18,1:45:26,,TANKER SWAP,T59-B01,WT-163:S007,69.80,249.60,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:00 POS:07,MFV 01677,1.8,3/7/2013 16:32,3/7/2013 16:40,0:08:43,,,,,,1.80,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:00 POS:07,MFV 01677,2,5/21/2014 14:16,5/21/2014 14:27,0:11:33,,"1 3/4""",,,0.00,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,128,MFV 01677,BLK:02 PLN:00 POS:07,253.40,
T59-B01,WT-164:S006,daniel,jason,7,BLK:02 PLN:18 POS:08,MFV 04313,71.40,2/26/2013 19:17,2/26/2013 20:17,1:00:15,,TANKER SWAP,T59-B01,WT-163:S007,175.10,246.50,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:18 POS:08,MFV 04313,1.5,3/7/2013 15:38,3/7/2013 15:43,0:05:16,,,,,,1.50,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:18 POS:08,MFV 04313,1.4,5/21/2014 13:44,5/21/2014 13:50,0:06:07,,"1""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,129,MFV 04313,BLK:02 PLN:18 POS:08,249.40,
T59-B01,WT-164:S006,daniel,jason,8,BLK:02 PLN:14 POS:08,MFV 00477,98.90,2/26/2013 19:05,2/26/2013 20:17,1:11:49,,TANKER SWAP,T59-B01,WT-163:S007,148.30,247.20,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:14 POS:08,MFV 00477,2.2,3/7/2013 16:22,3/7/2013 16:29,0:07:37,,,,,,2.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,130,MFV 00477,BLK:02 PLN:14 POS:08,249.40,
T59-B01,WT-164:S006,daniel,jason,10,BLK:02 PLN:06 POS:08,MFV 00817,31.50,2/26/2013 19:39,2/26/2013 20:18,0:39:00,,TANKER SWAP,T59-B01,WT-163:S007,219.00,250.50,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:06 POS:08,MFV 00817,1.5,3/7/2013 16:00,3/7/2013 16:04,0:04:11,,,,,,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,131,MFV 00817,BLK:02 PLN:06 POS:08,252.00,
T59-B01,WT-164:S006,daniel,jason,9,BLK:02 PLN:10 POS:08,MFV 00491,31.50,2/26/2013 19:40,2/26/2013 20:17,0:37:50,,TANKER SWAP,T59-B01,WT-163:S007,215.90,247.40,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:10 POS:08,MFV 00491,1.6,3/7/2013 16:11,3/7/2013 16:17,0:05:15,,,,,,1.60,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:10 POS:08,MFV 00491,1.4,5/21/2014 13:24,5/21/2014 13:31,0:07:03,,"1/2""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,132,MFV 00491,BLK:02 PLN:10 POS:08,250.40,
T59-B01,WT-163:S007,daniel,jason,1,BLK:02 PLN:30 POS:08,MFV 03981,247.70,2/26/2013 22:24,2/27/2013 0:25,2:01:11,,,,,0.00,247.70,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:30 POS:08,MFV 03981,2.3,3/7/2013 16:13,3/7/2013 16:22,0:08:26,,,,,,2.30,T64-B13,WT163:SO66,Brent,,4,BLK:02 PLN:30 POS:08,MFV 03981,0.8,5/21/2014 13:49,5/21/2014 13:55,0:06:41,,"3/4""",,,0.00,0.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,133,MFV 03981,BLK:02 PLN:30 POS:08,250.80,
T59-B01,WT-163:S007,daniel,jason,3,BLK:02 PLN:26 POS:08,MFV 00520,246.80,2/26/2013 22:24,2/27/2013 0:25,2:00:49,,,,,0.00,246.80,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:26 POS:08,MFV 00520,1.6,3/7/2013 16:00,3/7/2013 16:06,0:05:47,,,,,,1.60,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:26 POS:08,MFV 00520,2,5/21/2014 13:55,5/21/2014 14:04,0:08:49,,"1 3/4""",,,0.00,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,134,MFV 00520,BLK:02 PLN:26 POS:08,250.40,
T59-B01,WT-163:S007,daniel,jason,4,BLK:02 PLN:22 POS:08,MFV 00878,247.70,2/26/2013 21:31,2/27/2013 0:19,2:48:27,,,,,0.00,247.70,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:22 POS:08,MFV 00878,2,3/7/2013 15:49,3/7/2013 15:54,0:05:12,,,,,,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,135,MFV 00878,BLK:02 PLN:22 POS:08,249.70,
T59-B01,WT-163:S007,daniel,jason,11,BLK:02 PLN:02 POS:08,MFV 00808,250.20,2/26/2013 20:53,2/26/2013 22:56,2:02:10,,,,,0.00,250.20,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:02 POS:08,MFV 00808,2.6,3/7/2013 15:42,3/7/2013 15:53,0:10:38,,,,,,2.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,136,MFV 00808,BLK:02 PLN:02 POS:08,252.80,
T59-B01,WT-163:S007,daniel,jason,1,BLK:02 PLN:28 POS:08,MFV 00814,247.20,2/27/2013 0:25,2/27/2013 2:25,1:59:19,,,,,0.00,247.20,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:28 POS:08,MFV 00814,4.1,3/7/2013 16:06,3/7/2013 16:13,0:07:39,,,,,,4.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,137,MFV 00814,BLK:02 PLN:28 POS:08,251.30,
T59-B01,WT-163:S007,daniel,jason,3,BLK:02 PLN:24 POS:08,MFV 00881,247.30,2/27/2013 0:26,2/27/2013 2:27,2:01:41,,,,,0.00,247.30,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:24 POS:08,MFV 00881,2.4,3/7/2013 15:55,3/7/2013 16:00,0:05:08,,,,,,2.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,138,MFV 00881,BLK:02 PLN:24 POS:08,249.70,
T59-B01,WT-163:S007,daniel,jason,4,BLK:02 PLN:20 POS:08,MFV 00863,247.10,2/27/2013 0:19,2/27/2013 2:27,2:08:12,,,,,0.00,247.10,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:20 POS:08,MFV 00863,2.6,3/7/2013 15:43,3/7/2013 15:49,0:05:50,,,,,,2.60,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:20 POS:08,MFV 00863,0.7,5/21/2014 13:50,5/21/2014 13:54,0:04:13,,"1/2""",,,0.00,0.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,139,MFV 00863,BLK:02 PLN:20 POS:08,250.40,
T59-B01,WT-163:S007,daniel,jason,7,BLK:02 PLN:16 POS:08,MFV 00733,250.10,2/26/2013 22:14,2/27/2013 0:48,2:33:20,,,,,0.00,250.10,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:16 POS:08,MFV 00733,1.4,3/7/2013 15:31,3/7/2013 15:38,0:06:19,,,,,,1.40,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:16 POS:08,MFV 00733,1.3,5/21/2014 13:37,5/21/2014 13:43,0:06:20,,"3/4""",,,0.00,1.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,140,MFV 00733,BLK:02 PLN:16 POS:08,252.80,
T59-B01,WT-163:S007,daniel,jason,8,BLK:02 PLN:12 POS:08,MFV 00794,247.10,2/26/2013 21:32,2/26/2013 23:30,1:57:51,,,,,0.00,247.10,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:12 POS:08,MFV 00794,2.3,3/7/2013 16:17,3/7/2013 16:22,0:05:05,,,,,,2.30,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:12 POS:08,MFV 00794,1.2,5/21/2014 13:32,5/21/2014 13:37,0:04:37,,"1""",,,0.00,1.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,141,MFV 00794,BLK:02 PLN:12 POS:08,250.60,
T59-B01,WT-163:S007,daniel,jason,9,BLK:02 PLN:08 POS:08,MFV 01680,248.90,2/26/2013 22:03,2/26/2013 23:56,1:52:43,,,,,0.00,248.90,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:08 POS:08,MFV 01680,2.7,3/7/2013 16:04,3/7/2013 16:11,0:07:01,,,,,,2.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,142,MFV 01680,BLK:02 PLN:08 POS:08,251.60,
T59-B01,WT-163:S007,daniel,jason,10,BLK:02 PLN:04 POS:08,MFV 00773,248.80,2/26/2013 22:06,2/27/2013 0:08,2:01:59,,,,,0.00,248.80,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:04 POS:08,MFV 00773,2,3/7/2013 15:53,3/7/2013 16:00,0:06:51,,,,,,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,143,MFV 00773,BLK:02 PLN:04 POS:08,250.80,
T59-B01,WT-163:S007,daniel,jason,11,BLK:02 PLN:00 POS:08,MFV 00751,248.90,2/26/2013 22:56,2/27/2013 0:51,1:54,,,,,0.00,248.90,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:00 POS:08,MFV 00751,3,3/7/2013 15:34,3/7/2013 15:42,0:08:35,,,,,,3.00,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:00 POS:08,MFV 00751,0.7,5/21/2014 13:13,5/21/2014 13:23,0:10:04,,"1""",,,0.00,0.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,144,MFV 00751,BLK:02 PLN:00 POS:08,252.60,
T59-B01,WT-163:S007,daniel,jason,1,BLK:02 PLN:30 POS:09,MFV 03989,129.80,2/27/2013 2:33,2/27/2013 3:40,1:06:45,,tanker swap,T64-B02,WT-166:S007,115.80,245.60,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:30 POS:09,MFV 03989,1.2,3/7/2013 13:47,3/7/2013 13:56,0:08:37,,,,,,1.20,T64-B13,WT163:SO66,Brent,,4,BLK:02 PLN:30 POS:09,MFV 03989,0.8,5/21/2014 11:24,5/21/2014 11:30,0:06:51,,"1""",,,0.00,0.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,145,MFV 03989,BLK:02 PLN:30 POS:09,247.60,
T59-B01,WT-163:S007,daniel,jason,3,BLK:02 PLN:26 POS:09,MFV 03612,75.50,2/27/2013 2:46,2/27/2013 3:40,0:54:06,,tanker swap,T64-B02,WT-166:S007,168.40,243.90,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:26 POS:09,MFV 03612,0.7,3/7/2013 13:27,3/7/2013 13:33,0:06:12,,,,,,0.70,T64-B13,WT163:SO66,Brent,,4,BLK:02 PLN:26 POS:09,MFV 03612,2.8,5/21/2014 11:31,5/21/2014 11:41,0:09:44,,"1 1/2""",,,0.00,2.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,146,MFV 03612,BLK:02 PLN:26 POS:09,247.40,
T59-B01,WT-163:S007,daniel,jason,4,BLK:02 PLN:22 POS:09,MFV 00722,72.20,2/27/2013 2:46,2/27/2013 3:40,0:54:11,,tanker swap,T64-B02,WT-166:S007,179.30,251.50,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:22 POS:09,MFV 00722,3,3/7/2013 12:26,3/7/2013 13:21,0:54:29,,,,,,3.00,T64-B13,WT163:SO66,Brent,,4,BLK:02 PLN:22 POS:09,MFV 00722,1.5,5/21/2014 11:41,5/21/2014 11:47,0:05:46,,"1""",,,0.00,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,147,MFV 00722,BLK:02 PLN:22 POS:09,256.00,
T59-B01,WT-163:S007,daniel,jason,7,BLK:02 PLN:18 POS:09,MFV 04296,246.80,2/27/2013 1:09,2/27/2013 3:13,2:04:23,,,,,0.00,246.80,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:18 POS:09,MFV 04296,0.7,3/7/2013 12:11,3/7/2013 12:16,0:05:06,,,,,,0.70,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:18 POS:09,MFV 04296,2.2,5/21/2014 11:49,5/21/2014 11:58,0:09:11,,"1 1/4""",,,0.00,2.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,148,MFV 04296,BLK:02 PLN:18 POS:09,249.70,
T59-B01,WT-163:S007,daniel,jason,8,BLK:02 PLN:14 POS:09,MFV 03304,248.10,2/26/2013 23:38,2/27/2013 1:40,2:02:16,,,,,0.00,248.10,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:14 POS:09,MFV 03304,2.4,3/7/2013 13:56,3/7/2013 14:05,0:08:50,,,,,,2.40,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:14 POS:09,MFV 03304,0.6,5/21/2014 11:38,5/21/2014 11:42,0:03:34,,"1/2""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,149,MFV 03304,BLK:02 PLN:14 POS:09,251.10,
T59-B01,WT-163:S007,daniel,jason,9,BLK:02 PLN:10 POS:09,MFV 00484,249.50,2/27/2013 0:01,2/27/2013 2:05,2:03:56,,,,,0.00,249.50,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:10 POS:09,MFV 00484,1.4,3/7/2013 13:33,3/7/2013 13:47,0:13:25,,,,,,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,150,MFV 00484,BLK:02 PLN:10 POS:09,250.90,
T59-B01,WT-163:S007,daniel,jason,10,BLK:02 PLN:06 POS:09,MFV 00497,247.70,2/27/2013 0:14,2/27/2013 2:17,2:02:59,,,,,0.00,247.70,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:06 POS:09,MFV 00497,4.6,3/7/2013 13:11,3/7/2013 13:27,0:15:34,,,,,,4.60,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:06 POS:09,MFV 00497,1.3,5/21/2014 11:19,5/21/2014 11:26,0:06:21,,"2""",,,0.00,1.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,151,MFV 00497,BLK:02 PLN:06 POS:09,253.60,
T59-B01,WT-163:S007,daniel,jason,11,BLK:02 PLN:02 POS:09,MFV 03795,247.90,2/27/2013 1:00,2/27/2013 3:00,1:59:32,,,,,0.00,247.90,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:02 POS:09,MFV 03795,2.1,3/7/2013 12:14,3/7/2013 12:25,0:10:48,,,,,,2.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,152,MFV 03795,BLK:02 PLN:02 POS:09,250.00,
T59-B01,WT-163:S007,daniel,jason,7,BLK:02 PLN:16 POS:09,MFV 00725,46.20,2/27/2013 3:13,2/27/2013 3:40,0:27:27,,tanker swap,T64-B02,WT-166:S007,203.60,249.80,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:16 POS:09,MFV 00725,1.2,3/7/2013 12:03,3/7/2013 12:11,0:07:39,,,,,,1.20,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:16 POS:09,MFV 00725,1.5,5/21/2014 11:42,5/21/2014 11:48,0:06:13,,"1 1/4""",,,0.00,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,153,MFV 00725,BLK:02 PLN:16 POS:09,252.50,
T59-B01,WT-163:S007,daniel,jason,8,BLK:02 PLN:12 POS:09,MFV 04233,243.40,2/27/2013 1:40,2/27/2013 3:41,2:00:11,,tanker swap,T64-B02,WT-166:S007,0.90,244.30,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:12 POS:09,MFV 04233,4.3,3/7/2013 13:47,3/7/2013 13:56,0:09:20,,,,,,4.30,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:12 POS:09,MFV 04233,1.6,5/21/2014 11:31,5/21/2014 11:38,0:06:26,,"2""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,154,MFV 04233,BLK:02 PLN:12 POS:09,250.20,
T59-B01,WT-163:S007,daniel,jason,9,BLK:02 PLN:08 POS:09,MFV 03782,193.90,2/27/2013 2:05,2/27/2013 3:41,1:35:22,,tanker swap,T64-B02,WT-166:S007,54.00,247.90,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:08 POS:09,MFV 03782,1,3/7/2013 13:27,3/7/2013 13:33,0:06:37,,,,,,1.00,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:08 POS:09,MFV 03782,0.7,5/21/2014 11:27,5/21/2014 11:31,0:04:20,,"1/2""",,,0.00,0.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,155,MFV 03782,BLK:02 PLN:08 POS:09,249.60,
T59-B01,WT-163:S007,daniel,jason,10,BLK:02 PLN:04 POS:09,MFV 03786,164.40,2/27/2013 2:18,2/27/2013 3:41,1:23:19,,tanker swap,T64-B02,WT-166:S007,81.30,245.70,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:04 POS:09,MFV 03786,2.9,3/7/2013 12:25,3/7/2013 13:11,0:45:37,,,,,,2.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,156,MFV 03786,BLK:02 PLN:04 POS:09,248.60,
T59-B01,WT-163:S007,daniel,jason,11,BLK:02 PLN:00 POS:09,MFV 00746,73.00,2/27/2013 3:00,2/27/2013 3:41,0:41:19,,tanker swap,T64-B02,WT-166:S007,178.00,251.00,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:00 POS:09,MFV 00746,2.1,3/7/2013 12:04,3/7/2013 12:14,0:10:45,,,,,,2.10,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:00 POS:09,MFV 00746,1.1,5/21/2014 11:08,5/21/2014 11:13,0:04:54,,"2 1/4""",,,0.00,1.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,157,MFV 00746,BLK:02 PLN:00 POS:09,254.20,
